185	24	125	422.040160
186	52	127	479.518353
187	126	127	301.523729
188	39	124	483.082360
189	52	124	448.178661
190	39	64	898.215528
191	64	128	625.449560
192	128	129	451.588771
193	133	402	745.897157
194	124	131	431.665465
195	130	131	408.638684
196	130	136	382.592214
197	135	136	346.617750
198	134	135	202.479687
199	132	133	388.178179
200	132	134	345.857928
201	105	120	627.691156
202	15	120	541.076807
203	15	25	529.777000
204	137	138	408.094831
205	25	137	422.332639
206	53	139	479.262872
207	138	139	309.980376
208	53	130	450.623055
209	106	121	456.380959
210	16	121	542.904408
211	16	26	529.219926
212	140	141	411.846868
213	26	140	422.191306
214	54	142	479.383165
215	141	142	305.911962
216	40	131	481.851998
217	54	131	449.432167
218	40	65	898.168225
219	65	143	624.896197
220	143	150	460.503614
221	146	150	618.278146
222	145	146	404.409648
223	144	145	512.578830
224	144	147	735.894437
225	148	461	324.163143
226	147	461	340.572546
227	148	149	630.514073
228	155	439	355.044437
229	149	155	347.067087
230	152	439	734.099926
231	446	456	394.327285
232	152	446	469.182557
233	154	456	434.102636
234	153	154	474.690391
235	153	437	1315.082487
236	437	473	791.588088
237	471	473	666.559300
238	470	471	656.201435
239	156	470	389.781356
240	483	496	369.795530
241	157	483	276.242641
242	156	496	298.813283
243	151	157	388.473448
244	75	158	378.733928
245	125	140	437.290473
246	137	161	373.234676
247	137	140	401.899744
248	160	161	361.120663
249	159	160	198.931153
250	158	159	342.666592
251	158	403	422.777803
252	158	162	396.224102
253	55	163	478.875003
254	162	163	322.840402
255	55	132	454.338403
256	162	164	343.438368
257	27	107	619.923043
258	126	141	435.783816
259	27	126	796.097610
260	138	166	370.643006
261	138	141	403.588916
262	165	166	362.467905
263	164	165	199.797683
264	108	122	820.805515
265	122	404	537.225431
266	7	109	652.777712
267	28	406	267.650680
268	167	406	458.746469
269	28	407	532.608525
270	167	405	682.294268
271	102	405	237.651404
272	102	109	535.718110
273	8	110	655.486028
274	123	168	467.420264
275	110	168	473.751330
276	111	408	654.229701
277	127	142	434.653028
278	139	409	390.005450
279	139	142	404.835543
280	171	409	342.106230
281	170	171	200.475496
282	163	169	392.459782
283	163	170	344.054155
284	76	167	381.840492
285	76	169	441.778295
286	29	172	426.508626
287	29	167	545.074030
288	111	172	470.779732
289	56	169	478.749893
290	56	133	455.461735
291	41	133	475.946662
292	41	66	897.951727
293	66	174	622.209579
294	174	178	454.118820
295	177	178	470.583003
296	176	177	411.589850
297	175	176	505.125684
298	175	179	727.025137
299	180	190	320.168140
300	179	190	359.629676
301	180	181	611.987166
302	186	191	358.758166
303	181	191	361.653098
304	186	187	731.795791
305	189	193	398.016100
306	187	189	467.037263
307	192	193	431.513171
308	188	192	480.571813
309	185	188	1316.757657
310	185	196	789.327626
311	182	196	668.557291
312	182	194	324.454287
313	195	197	394.139357
314	194	195	322.351863
315	199	495	309.383420
316	198	199	365.194037
317	197	495	262.912907
318	184	198	393.484350
319	183	184	644.405824
320	173	183	691.058340
321	17	30	531.078806
322	159	164	399.416232
323	30	159	422.656280
324	57	170	478.976598
325	164	170	319.377865
326	57	134	453.329844
327	42	134	478.038196
328	18	31	530.803158
329	160	165	401.273622
330	31	160	422.586309
331	58	171	479.036104
332	165	171	317.363685
333	58	135	452.739673
334	43	135	478.612801
335	32	161	422.463321
336	161	166	404.647124
337	59	409	479.144752
338	59	136	451.736133
339	44	136	479.603670
340	203	376	983.479105
341	203	204	657.538712
342	202	204	720.380730
343	202	440	727.582240
344	445	497	683.435277
345	440	445	463.105262
346	442	497	639.487414
347	436	442	1319.865787
348	436	472	785.177922
349	200	472	645.693123
350	200	205	656.021738
351	201	205	2042.669020
352	208	212	368.316436
353	173	413	259.019738
354	173	211	812.626522
355	77	412	308.077674
356	77	413	537.055239
357	411	412	333.120007
358	208	210	786.209075
359	206	210	651.424808
360	206	209	653.710731
361	209	474	400.168759
362	482	493	341.710866
363	480	482	372.603280
364	474	493	231.326847
365	207	480	693.035430
366	207	410	583.165916
367	213	410	441.909988
368	213	411	750.553422
369	60	414	450.990665
370	112	414	426.035746
371	45	414	378.450685
372	45	214	805.290149
373	67	214	703.858414
374	214	415	425.345681
375	113	416	418.615588
376	113	214	441.037168
377	219	417	653.944180
378	128	143	426.084728
379	143	217	417.530477
380	216	217	379.895154
381	215	216	442.830128
382	215	220	453.246089
383	174	220	381.758665
384	174	221	356.439115
385	78	221	401.184980
386	78	218	569.420678
387	218	219	523.958209
388	9	226	830.862108
389	114	222	442.493601
390	222	420	458.722061
391	419	420	1321.383111
392	227	419	231.023687
393	227	418	687.143209
394	144	224	378.609433
395	144	418	2591.109914
396	224	450	353.677184
397	223	228	105.661105
398	223	450	100.765995
399	228	424	346.029870
400	175	424	383.193241
401	79	175	758.527468
402	225	226	348.520974
403	79	225	567.517898
404	222	229	462.104745
405	61	229	461.135681
406	115	229	405.491556
407	46	68	898.038849
408	68	215	623.290496
409	215	232	456.959409
410	231	232	468.838337
411	230	231	407.997384
412	223	230	508.855667
413	69	216	623.875798
414	216	235	458.488310
415	234	235	467.923675
416	233	234	406.070277
417	224	233	510.890342
418	237	421	830.992405
419	145	233	382.383217
420	230	233	451.224142
421	230	238	452.118361
422	176	238	382.797925
423	176	239	357.517102
424	80	239	400.762997
425	236	237	347.988305
426	80	236	568.034660
427	146	234	385.380676
428	231	234	448.666920
429	231	242	452.465428
430	177	242	382.479569
431	177	243	357.184812
432	81	243	400.893511
433	81	240	568.466392
434	240	241	347.542990
435	70	217	624.455632
436	245	422	397.026000
437	232	235	445.722700
438	232	244	452.865700
439	178	244	382.116900
440	178	245	356.807700
441	218	423	620.491644
442	218	240	922.961308
443	236	240	417.297346
444	225	236	499.201074
445	71	219	619.893887
446	237	241	418.793560
447	226	237	497.644849
448	226	246	718.111276
449	246	249	676.993916
450	249	250	643.621125
451	247	250	706.490574
452	247	248	729.476075
453	251	252	409.470479
454	248	251	464.874663
455	219	253	612.137200
456	241	253	352.723571
457	254	376	500.291078
458	147	258	383.247156
459	257	258	350.524271
460	256	257	204.211749
461	255	256	336.641794
462	179	255	392.511908
463	179	447	369.503078
464	82	447	389.400190
465	82	246	916.085653
466	246	254	391.223200
467	72	220	622.703952
468	220	244	455.419439
469	242	244	469.785655
470	238	242	409.943757
471	238	424	506.837212
472	83	425	3.690560
473	148	460	385.733326
474	262	460	349.368839
475	261	262	202.168263
476	260	261	337.896353
477	180	260	391.150914
478	180	259	369.144658
479	83	259	390.070496
480	84	426	5.353479
481	149	462	371.940805
482	266	462	364.437694
483	265	266	200.289864
484	264	265	339.066019
485	181	264	389.941771
486	181	263	368.855059
487	84	263	390.694383
488	129	150	424.907348
489	227	427	1261.875243
490	129	427	1552.374180
491	254	273	683.439317
492	283	433	326.072086
493	283	468	326.342777
494	282	468	333.167991
495	286	295	333.933893
496	290	295	282.601286
497	282	286	390.809911
498	287	290	328.470482
499	268	287	387.765405
500	268	432	430.763494
501	280	434	321.880200
502	278	433	93.971100
503	182	280	395.733210
504	277	278	201.171300
505	277	434	112.316800
506	291	469	432.625739
507	431	432	330.041126
508	291	431	194.384908
509	182	293	368.889203
510	183	469	384.690413
511	85	293	393.574210
512	85	466	1135.211116
513	86	183	763.934723
514	269	429	401.189947
515	292	429	200.011636
516	269	284	787.232628
517	279	284	999.312951
518	281	285	398.206834
519	279	281	309.158246
520	289	294	358.085859
521	288	289	370.199812
522	285	294	214.712235
523	267	288	598.738507
524	86	430	445.591147
525	267	296	363.208878
526	296	430	195.617548
527	273	274	636.700079
528	270	274	710.446484
529	270	271	728.937937
530	275	276	399.929852
531	271	275	464.374630
532	272	276	918.839426
533	272	428	224.092055
534	292	428	666.017012
535	206	466	395.943610
536	200	206	768.208114
537	201	207	775.792806
538	151	268	393.389175
539	298	484	105.781938
540	297	300	339.312649
541	268	298	335.013223
542	297	484	95.410976
543	184	300	387.050636
544	87	435	28.447672
545	87	184	763.615610
546	267	435	787.485159
547	267	299	356.870021
548	207	299	399.959966
549	208	436	764.176669
550	303	304	585.274768
551	304	305	580.937487
552	301	305	756.839282
553	301	438	2296.412724
554	437	438	1237.918510
555	459	465	98.997635
556	302	459	102.165038
557	302	437	725.458403
558	185	465	733.767074
559	185	306	366.665080
560	88	306	395.080709
561	88	269	781.662640
562	208	269	749.904201
563	202	307	599.114916
564	311	439	374.417359
565	309	448	340.388736
566	310	311	363.357390
567	309	310	198.124948
568	186	448	388.493676
569	186	308	368.468668
570	89	308	391.398921
571	89	247	916.124692
572	270	307	381.722772
573	247	270	389.099085
574	312	440	602.049316
575	301	377	954.923351
576	377	441	833.544146
577	152	457	382.507514
578	152	441	1639.375503
579	449	463	341.452658
580	314	449	86.708751
581	313	314	109.191746
582	313	457	356.736190
583	187	463	387.339056
584	187	454	359.109611
585	90	454	401.115575
586	90	248	916.147137
587	271	312	381.357604
588	248	271	388.340064
589	442	444	323.416188
590	377	443	1900.819081
591	153	458	377.775547
592	153	443	905.486545
593	316	464	446.303662
594	316	458	458.709172
595	188	464	379.110081
596	188	315	377.721646
597	91	315	383.376787
598	91	317	529.131533
599	272	317	773.561946
600	272	444	666.297662
601	203	273	762.337878
602	249	273	390.516395
603	204	318	596.241914
604	274	318	382.099447
605	250	274	389.853129
606	307	318	714.324298
607	307	312	728.410129
608	319	320	390.549096
609	312	319	463.883297
610	320	321	415.304402
611	321	444	636.978717
612	319	445	603.918392
613	323	446	381.256373
614	324	325	432.942686
615	323	324	464.025815
616	189	325	385.173090
617	189	322	363.993302
618	92	322	396.461236
619	92	251	916.162781
620	275	319	381.125773
621	251	275	387.857100
622	447	451	364.347644
623	259	451	318.788426
624	259	263	607.884549
625	308	453	360.805196
626	263	453	363.658535
627	255	326	354.620901
628	327	448	356.598408
629	264	327	359.531319
630	260	326	321.633079
631	260	264	616.326460
632	228	256	730.904861
633	261	452	322.891885
634	256	452	350.317772
635	261	265	620.095300
636	309	328	354.710618
637	265	328	357.691049
638	309	449	732.804681
639	257	450	731.988973
640	262	329	328.200391
641	257	329	343.169509
642	262	266	622.327842
643	310	330	358.991728
644	266	330	351.214719
645	310	313	733.081274
646	190	451	369.310376
647	326	452	337.298557
648	190	326	391.796473
649	191	453	368.655600
650	327	328	339.725100
651	191	327	389.209000
652	276	320	381.067314
653	154	332	379.043966
654	333	334	441.414656
655	332	333	460.653276
656	192	334	381.329880
657	192	331	372.677226
658	93	331	388.183023
659	252	335	560.844532
660	93	335	546.102009
661	252	276	387.570854
662	322	454	466.590550
663	322	455	398.846824
664	331	455	430.958158
665	315	331	481.929004
666	193	455	368.166670
667	336	456	380.201827
668	337	338	436.995062
669	336	337	462.412092
670	193	338	383.332067
671	323	457	468.691666
672	323	336	395.172643
673	332	336	433.512085
674	332	458	476.028907
675	314	324	468.101066
676	324	337	396.206862
677	333	337	432.800297
678	316	333	477.661472
679	316	459	1315.918221
680	258	339	341.927906
681	339	460	326.280505
682	329	339	349.929706
683	339	461	384.516707
684	340	462	349.161000
685	311	340	357.046600
686	330	340	363.898007
687	155	340	373.159307
688	325	463	467.537801
689	325	338	397.166701
690	334	338	432.112501
691	334	464	479.232701
692	317	335	485.445797
693	343	465	790.330136
694	277	343	440.936394
695	277	341	549.107609
696	342	344	392.222007
697	341	342	328.580962
698	345	346	208.962803
699	345	481	362.846294
700	344	346	363.099695
701	297	481	397.099325
702	302	349	790.603656
703	278	349	442.288909
704	278	347	546.936014
705	348	350	391.693214
706	347	348	330.297077
707	351	352	207.972104
708	351	479	373.135642
709	350	352	364.025307
710	298	479	387.160396
711	466	467	346.352733
712	353	467	306.168809
713	353	354	399.125782
714	356	494	263.567842
715	355	356	371.315382
716	354	494	309.341567
717	299	355	693.529880
718	279	467	350.675433
719	341	357	335.775764
720	347	468	336.552209
721	341	347	201.181622
722	194	357	394.563589
723	194	358	369.392323
724	94	358	393.237012
725	94	359	430.087659
726	279	359	353.840016
727	280	357	319.896473
728	360	361	393.108213
729	357	360	325.716877
730	363	364	327.257477
731	362	363	363.942297
732	361	364	244.917133
733	300	362	395.416714
734	300	469	645.339250
735	205	209	770.045074
736	282	470	390.782202
737	342	360	336.328562
738	282	348	336.293762
739	342	348	201.178016
740	195	360	393.365008
741	195	365	369.873848
742	95	365	392.898307
743	95	366	430.168403
744	281	366	354.133808
745	281	353	349.731397
746	209	353	396.914618
747	283	471	389.802757
748	210	472	766.382724
749	349	473	726.063213
750	343	349	201.168247
751	196	343	732.238552
752	196	367	367.868015
753	96	367	394.261012
754	96	284	782.652392
755	210	284	748.678423
756	354	474	397.026253
757	476	477	568.983778
758	475	476	244.685700
759	157	478	206.463476
760	477	478	269.432196
761	156	286	391.373386
762	156	475	230.137755
763	287	479	335.302371
764	157	287	392.803172
765	344	361	337.009435
766	286	350	336.004122
767	344	350	201.181808
768	197	361	391.924792
769	197	368	370.475935
770	97	368	392.487899
771	97	369	430.281351
772	285	369	354.521944
773	285	354	348.515373
774	355	480	398.646721
775	362	481	338.633780
776	198	362	388.500558
777	198	489	371.141839
778	98	489	392.287794
779	98	370	439.694985
780	288	370	346.304853
781	288	355	345.641729
782	356	482	398.007515
783	290	483	395.678000
784	345	363	337.999698
785	290	351	338.395542
786	345	351	201.186837
787	199	363	389.830204
788	199	488	382.309002
789	99	488	380.935383
790	99	487	431.888276
791	289	487	353.637811
792	289	356	346.769318
793	291	484	646.395767
794	211	291	681.880653
795	211	485	271.728658
796	377	486	503.123811
797	371	372	732.484394
798	372	373	619.899130
799	373	486	602.582523
800	303	371	439.083891
801	304	372	675.553791
802	305	373	898.286010
803	370	487	369.170877
804	488	489	366.557493
805	212	292	659.742680
806	100	491	304.899734
807	100	492	432.192017
808	306	492	339.163910
809	306	367	788.832377
810	293	367	665.804557
811	293	358	328.715058
812	365	368	395.112192
813	358	365	319.200010
814	368	374	362.578428
815	490	491	391.292726
816	292	490	242.264054
817	493	494	405.091820
818	295	496	393.496183
819	346	364	357.294475
820	295	352	337.165101
821	346	352	201.185109
822	364	495	391.445707
823	374	495	384.200521
824	101	374	392.740176
825	101	375	453.333695
826	294	375	355.731493
827	294	494	360.401356
828	213	296	879.249697
829	369	375	241.712363
830	359	366	312.177007
831	366	369	397.275362
832	19	168	399.279200
833	19	172	527.822600
834	10	253	664.008430
835	321	497	312.629775
836	116	498	815.611764
837	221	245	452.904638
838	243	245	471.327678
839	239	243	413.127536
