247	1.31	0.00	0.76	13.10
248	8.67	0.00	5.02	86.67
249	9.85	0.00	5.70	98.50
250	7.90	0.00	5.48	0.00
251	0.96	0.00	0.55	9.56
252	1.31	0.00	0.76	13.05
253	1.37	0.00	0.79	13.69
254	1.69	0.00	0.98	16.88
255	2.59	0.00	1.50	25.88
256	9.36	0.00	6.50	0.00
257	7.63	0.00	4.42	76.32
258	7.14	0.00	4.13	71.35
259	3.51	0.00	2.03	35.11
260	2.66	0.00	1.54	26.65
261	6.89	0.00	3.98	68.85
262	6.35	0.00	4.41	0.00
263	9.29	0.00	5.38	92.89
264	13.35	0.00	7.72	133.48
265	15.08	0.00	8.72	150.76
266	4.28	0.00	2.48	42.80
267	2.88	0.00	1.67	28.77
268	3.67	0.00	2.12	36.71
269	3.30	0.00	1.91	33.04
270	5.50	0.00	3.18	55.00
271	2.79	0.00	1.62	27.92
272	2.36	0.00	1.37	23.63
273	3.30	0.00	1.91	33.04
274	3.15	0.00	1.82	31.45
275	4.53	0.00	2.62	45.27
276	3.69	0.00	2.14	36.93
277	17.68	0.00	10.23	176.85
278	2.16	0.00	1.25	21.57
279	4.04	0.00	2.34	40.38
280	4.77	0.00	2.76	47.72
281	15.26	0.00	8.83	152.59
282	20.01	0.00	13.90	0.00
283	2.46	0.00	1.42	24.59
284	4.81	0.00	2.79	48.13
285	6.54	0.00	3.79	65.42
286	3.17	0.00	1.84	31.72
287	15.31	0.00	10.63	0.00
288	3.81	0.00	2.20	38.10
289	2.70	0.00	1.56	26.97
290	2.55	0.00	1.47	25.47
291	1.60	0.00	0.93	16.04
292	1.21	0.00	0.70	12.06
293	1.48	0.00	0.86	14.82
294	3.26	0.00	1.89	32.63
295	3.59	0.00	2.49	0.00
296	4.13	0.00	2.87	0.00
297	4.10	0.00	2.37	41.01
298	4.92	0.00	2.85	49.19
299	3.76	0.00	2.18	37.62
300	2.77	0.00	1.60	27.69
301	4.58	0.00	2.65	45.80
302	27.32	0.00	15.81	273.15
303	45.89	0.00	26.56	458.88
304	10.40	0.00	6.02	103.96
305	3.26	0.00	1.89	32.63
306	6.49	0.00	3.76	64.90
307	10.05	0.00	5.82	100.50
308	26.80	0.00	18.61	0.00
309	2.69	0.00	1.56	26.90
310	6.81	0.00	3.94	68.12
311	8.46	0.00	4.89	84.56
312	1.43	0.00	0.99	0.00
313	1.94	0.00	1.34	0.00
314	3.80	0.00	2.20	37.95
315	2.09	0.00	1.21	20.94
316	2.28	0.00	1.32	22.76
317	4.18	0.00	2.42	41.80
318	2.09	0.00	1.45	0.00
319	1.62	0.00	1.12	0.00
320	3.13	0.00	1.81	31.34
321	3.34	0.00	1.93	33.38
322	1.20	0.00	0.84	0.00
323	1.71	0.00	1.19	0.00
324	1.22	0.00	0.71	12.24
325	6.36	0.00	4.41	0.00
326	9.66	0.00	5.59	96.62
327	9.93	0.00	5.74	99.26
328	2.76	0.00	1.60	27.60
329	2.63	0.00	1.52	26.29
330	3.02	0.00	1.75	30.23
331	2.63	0.00	1.52	26.29
332	1.72	0.00	1.00	17.22
333	1.89	0.00	1.09	18.92
334	1.96	0.00	1.13	19.60
335	1.39	0.00	0.80	13.87
336	1.79	0.00	1.25	0.00
337	1.39	0.00	0.96	0.00
338	2.20	0.00	1.27	21.99
339	1.89	0.00	1.10	18.94
340	6.33	0.00	3.67	63.33
341	2.32	0.00	1.35	23.25
342	6.97	0.00	4.03	69.69
343	3.30	0.00	1.91	33.04
344	2.92	0.00	1.69	29.19
345	2.53	0.00	1.47	25.33
346	3.30	0.00	2.29	0.00
347	4.37	0.00	2.53	43.75
348	3.30	0.00	2.29	0.00
349	2.97	0.00	1.72	29.70
350	3.47	0.00	2.01	34.74
351	4.04	0.00	2.34	40.38
352	2.04	0.00	1.42	0.00
353	2.57	0.00	1.78	0.00
354	1.60	0.00	0.92	15.95
355	2.20	0.00	1.27	22.03
356	2.92	0.00	2.02	0.00
357	5.27	0.00	3.66	0.00
358	5.72	0.00	3.97	0.00
359	4.01	0.00	2.32	40.06
360	4.41	0.00	2.55	44.08
361	3.10	0.00	1.80	31.02
362	2.13	0.00	1.23	21.33
363	18.63	0.00	12.94	0.00
364	6.38	0.00	3.69	63.85
365	8.90	0.00	6.18	0.00
366	9.39	0.00	6.52	0.00
367	4.01	0.00	2.79	0.00
368	4.07	0.00	2.36	40.74
369	2.69	0.00	1.87	0.00
370	2.24	0.00	1.56	0.00
371	4.10	0.00	2.37	41.04
372	4.67	0.00	3.24	0.00
373	3.80	0.00	2.64	0.00
374	2.81	0.00	1.63	28.10
375	2.12	0.00	1.23	21.21
376	1.98	0.00	1.15	19.80
377	3.10	0.00	1.79	31.00
378	1.14	0.00	0.66	11.42
379	1.31	0.00	0.76	13.05
380	1.79	0.00	1.04	17.95
381	1.96	0.00	1.13	19.58
382	1.32	0.00	0.77	13.22
383	1.70	0.00	0.99	17.02
384	1.72	0.00	1.00	17.22
385	1.98	0.00	1.15	19.80
386	2.38	0.00	1.38	23.84
387	6.05	0.00	4.20	0.00
388	1.55	0.00	0.90	15.50
389	3.18	0.00	1.84	31.77
390	1.74	0.00	1.01	17.45
391	1.61	0.00	0.93	16.14
392	1.69	0.00	0.98	16.95
393	1.54	0.00	0.89	15.41
394	1.88	0.00	1.09	18.76
395	1.63	0.00	0.94	16.31
396	2.95	0.00	1.71	29.48
397	2.19	0.00	1.52	0.00
398	2.85	0.00	1.98	0.00
399	1.55	0.00	0.90	15.49
400	2.15	0.00	1.49	0.00
401	1.99	0.00	1.15	19.91
402	2.39	0.00	1.38	23.93
403	1.05	0.00	0.61	10.54
404	1.03	0.00	0.59	10.27
405	1.31	0.00	0.76	13.14
406	1.62	0.00	0.94	16.18
407	1.00	0.00	0.58	10.02
408	1.34	0.00	0.78	13.41
409	1.39	0.00	0.80	13.87
410	1.55	0.00	0.90	15.50
411	10.24	0.00	7.11	0.00
412	3.64	0.00	2.10	36.36
413	2.18	0.00	1.51	0.00
414	28.82	0.00	16.68	288.24
415	20.08	0.00	11.62	200.83
416	7.20	0.00	4.17	71.99
417	8.31	0.00	4.81	83.14
418	2.61	0.00	1.82	0.00
419	4.59	0.00	2.66	45.94
420	4.09	0.00	2.84	0.00
421	5.02	0.00	3.48	0.00
422	4.46	0.00	3.10	0.00
423	5.02	0.00	3.48	0.00
424	10.01	0.00	5.79	100.08
425	6.77	0.00	4.70	0.00
426	2.83	0.00	1.64	28.35
427	1.74	0.00	1.01	17.40
428	2.00	0.00	1.16	20.03
429	1.52	0.00	0.88	15.23
430	1.52	0.00	0.88	15.25
431	1.77	0.00	1.03	17.72
432	1.50	0.00	1.04	0.00
433	2.08	0.00	1.20	20.80
434	1.89	0.00	1.31	0.00
435	13.55	0.00	9.41	0.00
436	1.26	0.00	0.73	12.57
437	1.58	0.00	0.91	15.79
438	1.59	0.00	0.92	15.92
439	1.34	0.00	0.78	13.44
440	1.38	0.00	0.80	13.78
441	1.18	0.00	0.68	11.76
442	1.34	0.00	0.78	13.44
443	1.79	0.00	1.04	17.95
444	1.96	0.00	1.13	19.58
445	1.39	0.00	0.80	13.87
446	3.04	0.00	1.76	30.41
447	0.90	0.00	0.52	8.97
448	1.48	0.00	0.86	14.79
449	1.31	0.00	0.76	13.05
450	1.36	0.00	0.79	13.62
451	1.47	0.00	0.85	14.68
452	13.50	0.00	9.38	0.00
453	6.63	0.00	4.60	0.00
454	2.05	0.00	1.19	20.48
455	13.09	0.00	9.09	0.00
456	4.11	0.00	2.38	41.12
457	1.62	0.00	1.12	0.00
458	1.79	0.00	1.04	17.95
459	1.71	0.00	0.99	17.11
460	1.88	0.00	1.09	18.76
461	1.63	0.00	0.94	16.31
462	2.13	0.00	1.23	21.30
463	1.39	0.00	0.80	13.87
464	15.45	0.00	10.73	0.00
465	2.30	0.00	1.59	0.00
466	3.01	0.00	1.74	30.14
467	2.20	0.00	1.53	0.00
468	1.14	0.00	0.66	11.40
469	1.34	0.00	0.78	13.44
470	1.71	0.00	0.99	17.10
471	1.42	0.00	0.82	14.21
472	1.71	0.00	1.19	0.00
473	2.55	0.00	1.48	25.51
474	1.02	0.00	0.59	10.16
475	1.46	0.00	0.85	14.64
476	1.40	0.00	0.81	13.98
477	4.50	0.00	2.60	44.96
478	2.91	0.00	1.68	29.10
479	2.76	0.00	1.59	27.55
480	2.62	0.00	1.51	26.17
481	1.84	0.00	1.06	18.35
482	1.27	0.00	0.74	12.72
483	2.12	0.00	1.23	21.21
484	1.94	0.00	1.12	19.43
485	2.09	0.00	1.21	20.94
486	2.20	0.00	1.27	22.03
487	2.04	0.00	1.18	20.39
488	1.76	0.00	1.02	17.63
489	2.04	0.00	1.18	20.39
490	1.60	0.00	1.11	0.00
491	3.69	0.00	2.13	36.89
492	2.28	0.00	1.32	22.84
493	2.47	0.00	1.43	24.74
494	2.00	0.00	1.16	19.99
495	1.96	0.00	1.14	19.64
496	1.36	0.00	0.94	0.00
497	1.27	0.00	0.73	12.69
498	1.29	0.00	0.75	12.92
499	1.99	0.00	1.15	19.94
500	2.18	0.00	1.26	21.75
501	1.54	0.00	0.89	15.41
502	1.60	0.00	0.93	15.99
503	1.68	0.00	0.97	16.81
504	1.54	0.00	0.89	15.41
505	1.87	0.00	1.08	18.67
506	1.61	0.00	0.93	16.15
507	2.20	0.00	1.27	22.03
508	1.39	0.00	0.80	13.87
509	2.29	0.00	1.33	22.93
510	1.99	0.00	1.38	0.00
511	2.68	0.00	1.55	26.85
512	1.63	0.00	0.94	16.27
513	1.55	0.00	0.90	15.50
514	2.53	0.00	1.46	25.29
515	2.57	0.00	1.78	0.00
516	3.32	0.00	1.92	33.22
517	2.50	0.00	1.73	0.00
518	2.92	0.00	1.69	29.17
519	1.43	0.00	0.83	14.30
520	1.23	0.00	0.71	12.28
521	2.27	0.00	1.31	22.66
522	2.07	0.00	1.20	20.70
523	2.77	0.00	1.60	27.67
524	2.25	0.00	1.30	22.51
525	1.86	0.00	1.08	18.63
526	8.12	0.00	5.64	0.00
527	9.35	0.00	5.41	93.50
528	2.16	0.00	1.25	21.62
529	2.04	0.00	1.18	20.39
530	6.20	0.00	4.30	0.00
531	1.89	0.00	1.10	18.94
532	1.47	0.00	0.85	14.68
533	0.86	0.00	0.50	8.61
534	2.24	0.00	1.30	22.39
535	1.79	0.00	1.04	17.95
536	2.32	0.00	1.61	0.00
537	2.68	0.00	1.55	26.80
538	3.35	0.00	1.94	33.47
539	6.61	0.00	4.59	0.00
540	2.82	0.00	1.96	0.00
541	1.74	0.00	1.01	17.40
542	1.94	0.00	1.13	19.44
543	1.57	0.00	0.91	15.73
544	1.54	0.00	0.89	15.41
545	2.71	0.00	1.57	27.13
546	1.76	0.00	1.02	17.63
547	1.54	0.00	1.07	0.00
548	1.92	0.00	1.34	0.00
549	5.00	0.00	3.47	0.00
550	1.17	0.00	0.81	0.00
551	3.24	0.00	1.87	32.36
552	1.14	0.00	0.66	11.42
553	1.22	0.00	0.71	12.24
554	1.79	0.00	1.04	17.95
555	1.96	0.00	1.13	19.58
556	1.39	0.00	0.80	13.87
557	1.55	0.00	0.90	15.48
558	3.04	0.00	1.76	30.41
559	9.81	0.00	5.68	98.15
560	1.47	0.00	0.85	14.68
561	4.48	0.00	3.11	0.00
562	2.18	0.00	1.51	0.00
563	1.72	0.00	1.00	17.22
564	2.72	0.00	1.57	27.19
565	5.87	0.00	4.08	0.00
566	1.96	0.00	1.14	19.62
567	1.80	0.00	1.04	17.97
568	2.04	0.00	1.18	20.45
569	1.81	0.00	1.05	18.13
570	2.45	0.00	1.42	24.47
571	6.62	0.00	4.60	0.00
572	2.60	0.00	1.51	26.04
573	1.10	0.00	0.63	10.97
574	1.31	0.00	0.76	13.05
575	1.00	0.00	0.58	9.97
576	1.31	0.00	0.76	13.05
577	2.60	0.00	1.50	25.97
578	1.18	0.00	0.69	11.85
579	1.84	0.00	1.07	18.41
580	2.95	0.00	1.71	29.50
581	3.33	0.00	1.93	33.31
582	1.96	0.00	1.13	19.58
583	6.66	0.00	4.63	0.00
584	1.90	0.00	1.10	19.02
585	2.20	0.00	1.28	22.05
586	10.06	0.00	6.99	0.00
587	3.51	0.00	2.44	0.00
588	10.46	0.00	7.27	0.00
589	5.33	0.00	3.08	53.30
590	6.27	0.00	4.35	0.00
591	4.89	0.00	3.40	0.00
592	3.21	0.00	1.86	32.10
593	1.79	0.00	1.04	17.95
594	1.66	0.00	0.96	16.57
595	1.70	0.00	0.98	17.00
596	0.81	0.00	0.47	8.13
597	0.81	0.00	0.47	8.09
598	2.11	0.00	1.22	21.12
599	2.04	0.00	1.18	20.37
600	1.74	0.00	1.01	17.45
601	9.16	0.00	6.36	0.00
602	2.01	0.00	1.16	20.08
603	2.28	0.00	1.32	22.81
604	5.09	0.00	3.53	0.00
605	6.38	0.00	3.69	63.81
606	19.14	0.00	13.29	0.00
607	11.13	0.00	6.44	111.33
608	1.36	0.00	0.78	13.55
609	1.14	0.00	0.66	11.42
610	1.31	0.00	0.76	13.05
611	1.39	0.00	0.80	13.87
612	1.55	0.00	0.90	15.50
613	1.31	0.00	0.76	13.05
614	1.94	0.00	1.12	19.40
615	6.87	0.00	3.97	68.68
616	3.34	0.00	1.93	33.40
617	2.38	0.00	1.38	23.79
618	2.47	0.00	1.43	24.74
619	2.00	0.00	1.16	19.99
620	2.14	0.00	1.24	21.40
621	1.84	0.00	1.06	18.35
622	2.57	0.00	1.49	25.70
623	1.69	0.00	0.98	16.95
624	2.27	0.00	1.31	22.71
625	1.09	0.00	0.63	10.88
626	0.82	0.00	0.47	8.20
627	1.23	0.00	0.71	12.28
628	1.23	0.00	0.71	12.33
629	1.51	0.00	0.87	15.09
630	2.28	0.00	1.32	22.84
631	2.00	0.00	1.16	19.97
632	2.17	0.00	1.25	21.66
633	1.31	0.00	0.76	13.05
634	1.09	0.00	0.63	10.88
635	2.04	0.00	1.18	20.45
636	2.29	0.00	1.33	22.93
637	1.99	0.00	1.15	19.94
638	2.69	0.00	1.56	26.92
639	4.31	0.00	3.00	0.00
640	6.84	0.00	3.96	68.38
641	3.42	0.00	1.98	34.17
642	3.72	0.00	2.15	37.21
643	5.51	0.00	3.19	55.08
644	1.52	0.00	0.88	15.23
645	1.52	0.00	0.88	15.23
646	0.73	0.00	0.42	7.25
647	0.73	0.00	0.42	7.25
648	1.89	0.00	1.09	18.85
649	1.81	0.00	1.05	18.13
650	1.60	0.00	0.92	15.95
651	9.83	0.00	5.69	98.32
652	32.54	0.00	18.83	325.44
653	1.92	0.00	1.11	19.17
654	7.49	0.00	4.33	74.88
655	3.05	0.00	1.77	30.50
656	5.90	0.00	3.41	59.01
657	1.45	0.00	0.84	14.50
658	2.75	0.00	1.59	27.53
659	1.16	0.00	0.67	11.56
660	0.95	0.00	0.55	9.52
661	1.09	0.00	0.63	10.88
662	1.21	0.00	0.70	12.12
663	1.16	0.00	0.67	11.56
664	1.29	0.00	0.75	12.92
665	1.16	0.00	0.67	11.60
666	1.31	0.00	0.76	13.05
667	1.38	0.00	0.80	13.78
668	5.71	0.00	3.30	57.10
669	7.67	0.00	4.44	76.68
670	2.94	0.00	1.70	29.37
671	5.94	0.00	3.44	59.41
672	1.09	0.00	0.63	10.88
673	0.88	0.00	0.51	8.84
674	1.16	0.00	0.67	11.56
675	1.15	0.00	0.66	11.47
676	1.40	0.00	0.81	13.96
677	3.12	0.00	1.81	31.24
678	3.22	0.00	1.87	32.24
679	10.62	0.00	6.15	106.25
680	2.15	0.00	1.25	21.53
681	2.24	0.00	1.30	22.39
682	1.81	0.00	1.05	18.08
683	4.06	0.00	2.35	40.61
684	1.95	0.00	1.13	19.51
685	3.92	0.00	2.27	39.16
686	1.22	0.00	0.71	12.24
687	1.02	0.00	0.59	10.20
688	1.67	0.00	0.97	16.73
689	7.87	0.00	4.56	78.72
690	7.04	0.00	4.08	70.45
691	1.64	0.00	0.95	16.38
692	1.79	0.00	1.04	17.95
693	1.68	0.00	0.97	16.81
694	1.88	0.00	1.09	18.76
695	1.63	0.00	0.94	16.31
696	2.23	0.00	1.29	22.25
697	9.40	0.00	5.44	94.03
698	0.57	0.00	0.33	5.71
699	0.60	0.00	0.35	5.98
700	1.33	0.00	0.77	13.28
701	0.44	0.00	0.25	4.35
702	1.59	0.00	0.92	15.92
703	1.73	0.00	1.00	17.35
704	2.99	0.00	1.73	29.88
705	1.36	0.00	0.79	13.60
706	1.29	0.00	0.75	12.92
707	3.53	0.00	2.05	35.35
708	3.37	0.00	1.95	33.71
709	3.20	0.00	1.85	32.01
710	3.67	0.00	2.12	36.69
711	4.72	0.00	2.73	47.22
712	5.85	0.00	3.38	58.46
713	2.24	0.00	1.30	22.43
714	3.43	0.00	1.99	34.32
715	3.94	0.00	2.28	39.43
716	0.88	0.00	0.51	8.84
717	2.49	0.00	1.44	24.86
718	1.47	0.00	0.85	14.73
719	2.41	0.00	1.40	24.11
720	2.38	0.00	1.38	23.79
721	1.77	0.00	1.03	17.72
722	1.89	0.00	1.09	18.85
723	1.67	0.00	0.97	16.68
724	1.45	0.00	0.84	14.50
725	0.59	0.00	0.34	5.86
726	1.05	0.00	0.60	10.45
727	3.28	0.00	1.90	32.85
728	1.45	0.00	0.84	14.50
729	1.60	0.00	0.92	15.95
730	1.52	0.00	0.88	15.20
731	1.66	0.00	0.96	16.63
732	1.60	0.00	0.93	16.01
733	1.62	0.00	0.94	16.18
734	2.00	0.00	1.16	20.03
735	1.93	0.00	1.11	19.26
736	4.16	0.00	2.41	41.60
737	1.82	0.00	1.05	18.16
738	0.92	0.00	0.54	9.25
739	1.39	0.00	0.80	13.87
740	0.92	0.00	0.54	9.25
741	1.46	0.00	0.85	14.64
742	1.23	0.00	0.71	12.33
743	1.55	0.00	0.90	15.50
744	1.65	0.00	0.96	16.52
745	2.81	0.00	1.63	28.13
746	1.32	0.00	0.77	13.23
747	1.06	0.00	0.61	10.60
748	1.38	0.00	0.80	13.78
749	1.39	0.00	0.80	13.87
750	1.71	0.00	0.99	17.13
751	1.47	0.00	0.85	14.68
752	1.22	0.00	0.71	12.24
753	2.00	0.00	1.16	20.03
754	8.03	0.00	4.65	80.29
755	5.71	0.00	3.30	57.06
756	1.60	0.00	0.92	15.95
757	1.48	0.00	0.86	14.83
758	1.52	0.00	0.88	15.23
759	1.89	0.00	1.09	18.85
760	1.81	0.00	1.05	18.13
761	1.60	0.00	0.92	15.95
762	1.89	0.00	1.09	18.85
763	1.79	0.00	1.04	17.90
764	7.03	0.00	4.07	70.29
765	4.24	0.00	2.45	42.41
766	2.77	0.00	1.60	27.71
767	2.57	0.00	1.49	25.69
768	2.09	0.00	1.21	20.94
769	1.99	0.00	1.15	19.94
770	2.29	0.00	1.33	22.93
771	1.99	0.00	1.15	19.94
772	1.80	0.00	1.04	17.97
773	1.88	0.00	1.09	18.83
774	1.69	0.00	0.98	16.95
775	8.35	0.00	4.83	83.54
776	0.92	0.00	0.54	9.25
777	1.46	0.00	0.85	14.64
