1	24	220.3	211.8	48	29899.4890	4.4477	1.0000	29.5479
2	24	214.3	208.7	41	29585.3181	4.5454	1.0000	29.5479
3	26	215.5	202.9	45	29695.5696	4.5921	1.0000	29.5479
4	24	222.2	215.5	42	29579.5885	5.1082	1.0000	29.5479
5	25	213.9	206.3	34	32791.9551	5.7836	1.0000	29.5479
6	24	215.2	186.1	42	26685.9593	3.8806	0.5263	32.1037
7	25	213.9	183.9	34	26919.2611	3.8706	0.5182	32.1474
8	19	217.7	188.1	38	29047.6646	4.7912	0.4967	32.2635
9	24	214.3	182.0	41	24715.8476	2.9550	0.4966	32.2639
10	23	216.9	186.2	50	29730.7144	4.3236	0.4890	32.3052
11	22	226.7	199.7	42	28767.7036	4.3403	0.4890	32.3054
12	24	214.8	187.3	46	26916.3676	3.4293	0.4800	32.3535
13	26	217.6	180.2	42	25987.3992	3.4474	0.4688	32.4142
14	26	215.5	164.6	45	24558.8153	3.1767	0.4647	32.4362
15	25	212.9	181.6	39	24793.9428	3.0398	0.4608	32.4574
16	24	220.3	182.4	48	24503.4005	2.9362	0.4505	32.5128
17	24	222.2	179.4	42	24277.7066	3.3406	0.3990	32.7911
18	24	220.3	0.0	48	19483.0913	1.8345	0.0000	34.9438
19	24	214.3	0.0	41	19563.9309	1.8889	0.0000	34.9438
20	26	215.5	0.0	45	20172.0764	2.2629	0.0000	34.9438
