SubcID,IsRoad,Area,Width,Mode,DisPointID,Partition
766,0,2.8,1.7,0,216,18
767,0,2.6,1.6,0,235,18
768,0,2.1,1.4,0,235,18
769,0,2.0,1.4,0,234,18
770,0,2.3,1.5,0,234,18
771,0,2.0,1.4,0,233,18
772,0,1.8,1.3,0,216,18
773,0,1.9,1.4,0,339,7
774,0,1.7,1.3,0,329,7
775,0,8.3,2.9,0,432,5
776,0,0.9,1.0,0,462,22
777,0,1.5,1.2,0,462,22
778,0,1.2,1.1,0,330,22
779,0,1.6,1.2,0,311,22
780,0,6.5,2.6,0,313,22
781,0,2.5,1.6,0,323,22
782,0,2.0,1.4,0,323,22
783,0,2.2,1.5,0,336,22
784,0,2.1,1.4,0,336,22
785,0,2.3,1.5,0,332,22
786,0,5.9,2.4,0,433,14
787,0,1.0,1.0,0,283,14
788,0,5.2,2.3,0,458,22
789,0,0.7,0.8,0,282,14
790,0,1.0,1.0,0,282,14
791,0,1.2,1.1,0,286,14
792,0,5.0,2.2,0,295,14
793,0,4.1,2.0,0,351,14
794,0,4.8,2.2,0,351,14
795,0,10.0,3.2,0,394,20
796,0,1.1,1.0,0,348,14
797,0,1.1,1.0,0,287,14
798,0,0.9,0.9,0,268,14
799,0,3.2,1.8,0,233,18
800,0,5.1,2.3,0,257,7
801,0,6.7,2.6,0,230,7
802,0,1.4,1.2,0,310,22
803,0,3.1,1.7,0,311,22
804,0,9.2,3.0,0,18,16
805,0,2.1,1.4,0,161,16
806,0,2.0,1.4,0,161,16
807,0,2.0,1.4,0,437,22
808,0,1.9,1.4,0,166,16
809,0,2.3,1.5,0,166,16
810,0,2.8,1.7,0,409,4
811,0,2.5,1.6,0,139,4
812,0,2.4,1.5,0,59,4
813,0,2.1,1.4,0,53,4
814,0,2.6,1.6,0,130,4
815,0,2.3,1.5,0,136,4
816,0,2.5,1.6,0,216,18
817,0,3.3,1.8,0,437,22
818,0,1.6,1.3,0,216,18
819,0,5.1,2.3,0,235,18
820,0,1.8,1.3,0,233,18
821,0,2.8,1.7,0,233,18
822,0,2.0,1.4,0,323,22
823,0,1.6,1.3,0,323,22
824,0,1.8,1.3,0,336,22
825,0,1.6,1.3,0,336,22
826,0,1.9,1.4,0,332,22
827,0,2.5,1.6,0,295,14
828,0,2.6,1.6,0,147,19
829,0,3.7,1.9,0,147,19
830,0,2.5,1.6,0,339,7
831,0,2.9,1.7,0,460,7
832,0,2.2,1.5,0,258,19
833,0,3.0,1.7,0,149,19
834,0,1.2,1.1,0,149,19
835,0,2.1,1.5,0,155,22
836,0,1.8,1.3,0,155,22
837,0,1.9,1.4,0,439,22
838,0,0.9,1.0,0,311,22
839,0,3.8,1.9,0,311,22
840,0,3.0,1.7,0,234,18
841,0,3.0,1.7,0,69,18
842,0,0.6,0.7,0,217,18
843,0,4.4,2.1,0,217,18
844,0,0.5,0.7,0,145,18
845,0,3.6,1.9,0,145,18
846,0,4.3,2.1,0,446,22
847,0,0.7,0.9,0,446,22
848,0,1.8,1.3,0,154,22
849,0,7.0,2.7,0,154,22
850,0,5.9,2.4,0,153,22
851,0,0.8,0.9,0,456,22
852,0,6.8,2.6,0,470,14
853,0,9.4,3.1,0,105,20
854,0,6.7,2.6,0,120,20
855,0,2.8,1.7,0,470,14
856,0,3.4,1.9,0,286,14
857,0,3.6,1.9,0,496,14
858,0,3.8,1.9,0,157,14
859,0,2.9,1.7,0,287,14
860,0,3.9,2.0,0,120,20
861,0,4.9,2.2,0,15,4
862,0,7.7,2.8,0,32,16
863,0,6.6,2.6,0,32,16
864,0,1.7,1.3,0,137,4
865,0,1.7,1.3,0,138,4
866,0,2.3,1.5,0,151,14
867,0,0.9,0.9,0,139,4
868,0,1.0,1.0,0,138,4
869,0,2.1,1.5,0,139,4
870,0,2.1,1.5,0,53,4
871,0,1.9,1.4,0,53,4
872,0,2.3,1.5,0,130,4
873,0,6.5,2.6,0,437,22
874,0,9.6,3.1,0,437,22
875,0,14.2,3.8,0,44,4
876,0,1.8,1.3,0,473,14
877,0,1.4,1.2,0,473,14
878,0,2.1,1.4,0,471,14
879,0,9.5,3.1,0,44,4
880,0,1.4,1.2,0,137,4
881,0,1.4,1.2,0,138,4
882,0,0.7,0.8,0,138,4
883,0,0.8,0.9,0,139,4
884,0,1.8,1.3,0,139,4
885,0,1.8,1.3,0,53,4
886,0,1.6,1.3,0,53,4
887,0,2.0,1.4,0,130,4
888,0,0.8,0.9,0,217,18
889,0,2.2,1.5,0,473,14
890,0,3.3,1.8,0,471,14
891,0,1.8,1.3,0,145,18
892,0,2.3,1.5,0,144,18
893,0,0.8,0.9,0,143,18
894,0,2.7,1.6,0,70,18
895,0,1.0,1.0,0,143,18
896,0,3.5,1.9,0,217,18
897,0,1.1,1.0,0,147,19
898,0,3.1,1.8,0,461,19
899,0,3.9,2.0,0,439,22
900,0,0.6,0.8,0,439,22
901,0,2.2,1.5,0,446,22
902,0,1.5,1.2,0,456,22
903,0,3.7,1.9,0,154,22
904,0,14.6,3.8,0,106,4
905,0,4.9,2.2,0,121,4
906,0,4.2,2.1,0,121,4
907,0,4.7,2.2,0,121,4
908,0,5.8,2.4,0,15,4
909,0,6.1,2.5,0,25,4
910,0,11.5,3.4,0,156,14
911,0,1.0,1.0,0,26,4
912,0,2.3,1.5,0,140,4
913,0,2.2,1.5,0,140,4
914,0,2.1,1.5,0,141,4
915,0,1.1,1.0,0,141,4
916,0,1.2,1.1,0,141,4
917,0,2.2,1.5,0,54,4
918,0,2.4,1.5,0,131,4
919,0,8.4,2.9,0,40,4
920,0,2.7,1.6,0,142,4
921,0,2.6,1.6,0,54,4
922,0,2.8,1.7,0,131,4
923,0,4.0,2.0,0,65,18
924,0,9.1,3.0,0,148,19
925,0,4.9,2.2,0,146,18
926,0,1.9,1.4,0,145,18
927,0,2.7,1.7,0,145,18
928,0,10.9,3.3,0,154,22
929,0,12.6,3.5,0,473,14
930,0,22.2,4.7,0,471,14
931,0,8.9,3.0,0,155,22
932,0,1.2,1.1,0,65,18
933,0,8.7,2.9,0,461,19
934,0,8.4,2.9,0,439,22
935,0,15.2,3.9,0,446,22
936,0,10.0,3.2,0,147,19
937,0,2.2,1.5,0,140,4
938,0,2.8,1.7,0,140,4
939,0,2.1,1.4,0,141,4
940,0,1.0,1.0,0,141,4
941,0,1.2,1.1,0,142,4
942,0,2.5,1.6,0,142,4
943,0,2.4,1.5,0,54,4
944,0,3.1,1.7,0,54,4
945,0,2.7,1.6,0,131,4
946,0,6.3,2.5,0,144,18
947,0,18.5,4.3,0,150,18
948,0,5.7,2.4,0,477,14
949,0,11.7,3.4,0,106,4
950,0,4.9,2.2,0,121,4
951,0,5.3,2.3,0,16,4
952,0,1.1,1.1,0,26,4
953,0,7.3,2.7,0,26,4
954,0,2.0,1.4,0,125,4
955,0,2.0,1.4,0,126,4
956,0,1.0,1.0,0,126,4
957,0,1.2,1.1,0,127,4
958,0,2.5,1.6,0,127,4
959,0,2.5,1.6,0,52,4
960,0,5.4,2.3,0,124,4
961,0,3.7,1.9,0,39,4
962,0,2.2,1.5,0,64,18
963,0,2.6,1.6,0,128,18
964,0,2.8,1.7,0,128,18
965,0,1.5,1.2,0,129,18
966,0,2.4,1.5,0,39,4
967,0,3.1,1.8,0,64,18
968,0,3.5,1.9,0,129,18
969,0,6.2,2.5,0,52,4
970,0,7.9,2.8,0,127,4
971,0,10.8,3.3,0,125,4
972,0,26.9,5.2,0,443,23
973,0,16.1,4.0,0,119,4
974,0,15.1,3.9,0,441,22
975,0,25.9,5.1,0,379,4
976,0,6.2,2.5,0,441,22
977,0,13.4,3.7,0,384,17
978,0,7.6,2.8,0,441,22
979,0,16.1,4.0,0,33,18
980,0,4.5,2.1,0,414,18
981,0,12.7,3.6,0,441,22
982,0,8.8,3.0,0,414,18
983,0,10.6,3.3,0,33,18
984,0,8.1,2.9,0,415,18
985,0,7.2,2.7,0,33,18
986,0,3.6,1.9,0,415,18
987,0,6.3,2.5,0,415,18
988,0,2.5,1.6,0,415,18
989,0,7.9,2.8,0,33,18
990,0,7.3,2.7,0,38,18
991,0,6.5,2.5,0,387,18
992,0,9.0,3.0,0,415,18
993,0,6.9,2.6,0,45,18
994,0,25.2,5.0,0,486,13
995,0,7.4,2.7,0,214,18
996,0,7.1,2.7,0,301,13
997,0,12.1,3.5,0,214,18
998,0,2.8,1.7,0,214,18
999,0,8.3,2.9,0,67,18
1000,0,18.8,4.3,0,34,18
1001,0,10.3,3.2,0,373,13
1002,0,5.8,2.4,0,38,18
1003,0,10.1,3.2,0,305,13
1004,0,4.8,2.2,0,113,18
1005,0,6.3,2.5,0,113,18
1006,0,14.7,3.8,0,305,13
1007,0,3.3,1.8,0,416,18
1008,0,7.7,2.8,0,67,18
1009,0,4.9,2.2,0,34,18
1010,0,6.4,2.5,0,305,13
1011,0,8.7,3.0,0,416,18
1012,0,13.1,3.6,0,416,18
1013,0,19.4,4.4,0,63,18
1014,0,7.7,2.8,0,388,1
1015,0,8.6,2.9,0,305,13
1016,0,11.4,3.4,0,372,13
1017,0,3.1,1.8,0,304,13
1018,0,4.4,2.1,0,222,18
1019,0,20.1,4.5,0,385,18
1020,0,9.6,3.1,0,61,18
1021,0,8.8,3.0,0,388,1
1022,0,6.8,2.6,0,304,13
1023,0,3.8,2.0,0,222,18
1024,0,2.0,1.4,0,115,18
1025,0,5.6,2.4,0,229,18
1026,0,5.3,2.3,0,115,18
1027,0,9.5,3.1,0,371,13
1028,0,4.7,2.2,0,303,13
1029,0,10.8,3.3,0,304,13
1030,0,16.5,4.1,0,51,18
1031,0,9.9,3.2,0,396,0
1032,0,10.7,3.3,0,396,0
1033,0,12.7,3.6,0,397,0
1034,0,11.4,3.4,0,396,0
1035,0,16.9,4.1,0,397,0
1036,0,7.7,2.8,0,396,0
1037,0,13.8,3.7,0,397,0
1038,0,3.8,2.0,0,23,20
1039,0,0.8,0.9,0,171,16
1040,0,4.7,2.2,0,121,4
