1	26	191.0	184.7	15	8.0830	1.7803	1.0000	29.5479
2	26	192.0	185.6	14	8.0774	1.8074	1.0000	29.5479
3	26	191.7	185.4	14	8.0691	1.8128	1.0000	29.5479
4	26	191.2	184.9	14	8.0452	1.8213	1.0000	29.5479
5	25	192.2	185.8	14	7.9576	1.8685	1.0000	29.5479
6	16	201.0	194.6	24	7.4774	3.1897	1.0000	29.5479
7	24	193.1	186.7	16	7.9074	2.0890	0.9987	29.5547
8	16	200.1	193.8	20	7.5013	2.6367	0.9974	29.5621
9	12	202.1	195.7	23	7.1732	3.5251	0.9970	29.5639
10	19	197.1	190.8	20	7.6467	2.5938	0.9970	29.5642
11	20	201.6	195.2	23	7.7071	2.5506	0.9962	29.5685
12	19	199.8	193.4	22	7.4737	2.8075	0.9957	29.5712
13	26	191.6	185.3	14	8.0840	1.7731	0.9956	29.5717
14	13	205.5	199.1	28	7.0650	3.1908	0.9956	29.5719
15	18	200.1	194.2	25	7.4534	3.1843	0.9953	29.5732
16	26	192.2	185.5	14	8.0800	1.7866	0.9953	29.5734
17	26	191.5	183.9	14	8.0740	1.8041	0.9949	29.5753
18	16	200.5	193.6	25	7.4315	2.8646	0.9949	29.5755
19	26	191.5	184.2	14	8.0718	1.7750	0.9942	29.5793
20	21	197.2	190.0	17	7.6443	2.5191	0.9940	29.5800
21	24	193.6	188.9	17	7.9511	2.0642	0.9938	29.5811
22	10	203.4	197.0	24	7.0358	3.5957	0.9938	29.5815
23	16	206.3	198.8	22	7.3047	3.0852	0.9929	29.5863
24	22	195.2	188.8	16	7.6687	2.1126	0.9926	29.5875
25	20	194.7	187.6	16	7.6287	2.6158	0.9923	29.5894
26	26	191.3	184.6	14	8.0706	1.7985	0.9922	29.5901
27	16	197.8	191.0	22	7.2600	2.7691	0.9921	29.5907
28	26	191.5	185.2	14	8.0521	1.7909	0.9920	29.5913
29	24	194.5	187.7	18	7.9053	2.0295	0.9918	29.5919
30	26	191.6	185.3	14	8.0570	1.7706	0.9917	29.5925
31	26	191.7	185.3	14	8.0511	1.8166	0.9906	29.5985
32	26	192.5	186.0	14	8.0520	1.8112	0.9905	29.5993
33	12	203.5	197.2	25	7.0436	3.3428	0.9901	29.6013
34	14	207.3	201.0	24	7.2040	2.9797	0.9895	29.6043
35	26	191.0	183.0	14	8.0665	1.7312	0.9895	29.6046
36	16	199.0	192.6	20	7.2225	2.8924	0.9893	29.6055
37	25	192.5	185.1	15	7.9601	1.8547	0.9892	29.6064
38	21	196.8	189.3	17	7.6220	2.3369	0.9890	29.6075
39	20	196.3	189.4	18	7.4580	2.2091	0.9885	29.6100
40	15	202.8	197.1	23	7.1536	2.8811	0.9884	29.6106
41	26	191.4	185.2	13	8.0392	1.8126	0.9878	29.6136
42	26	191.3	184.2	14	8.0620	1.7492	0.9877	29.6140
43	9	204.9	198.5	25	6.9733	3.6623	0.9874	29.6156
44	24	195.3	186.4	18	7.9161	1.9937	0.9874	29.6161
45	26	190.7	183.5	14	8.0810	1.7309	0.9873	29.6164
46	14	202.8	196.8	28	7.2182	2.8466	0.9873	29.6165
47	17	201.2	194.8	20	7.3614	2.7370	0.9870	29.6182
48	26	191.6	185.2	14	8.0426	1.8070	0.9869	29.6185
49	26	191.9	184.9	16	8.0188	1.8262	0.9865	29.6207
50	14	202.1	193.8	24	7.1051	2.9440	0.9863	29.6216
51	15	201.5	194.6	19	7.1584	2.7155	0.9858	29.6247
52	8	211.0	204.9	30	6.9649	4.1907	0.9857	29.6248
53	26	191.8	185.5	14	8.0487	1.7675	0.9854	29.6268
54	26	191.6	183.7	14	8.0546	1.7614	0.9852	29.6277
55	17	197.8	191.1	19	7.2915	2.5618	0.9843	29.6326
56	10	204.6	197.0	25	7.0552	3.1297	0.9843	29.6327
57	23	196.2	189.4	16	7.7882	2.0323	0.9838	29.6351
58	13	201.2	194.3	23	7.0535	2.9506	0.9835	29.6368
59	18	197.4	190.7	18	7.3676	2.5358	0.9834	29.6375
60	19	200.3	193.1	18	7.4214	2.3349	0.9833	29.6378
61	24	195.4	187.7	20	7.8858	1.9052	0.9828	29.6404
62	19	197.6	190.4	18	7.4213	2.3946	0.9827	29.6412
63	24	193.4	186.7	16	7.8849	2.0103	0.9826	29.6415
64	26	191.7	184.6	14	8.0626	1.7439	0.9824	29.6429
65	25	194.0	187.7	17	7.9836	1.8373	0.9822	29.6441
66	23	193.0	185.7	16	7.8130	2.0140	0.9818	29.6462
67	10	209.5	202.9	29	6.9093	3.6896	0.9817	29.6469
68	26	191.2	183.8	15	8.0724	1.7292	0.9814	29.6480
69	26	190.4	183.3	14	8.0601	1.7578	0.9813	29.6485
70	12	203.9	197.5	22	7.0119	3.2152	0.9810	29.6504
71	26	191.1	184.7	14	8.0663	1.7333	0.9809	29.6510
72	26	191.4	185.0	14	8.0650	1.7341	0.9807	29.6520
73	26	191.3	183.7	14	8.0352	1.8159	0.9807	29.6521
74	26	192.4	185.6	14	8.0461	1.8067	0.9802	29.6546
75	17	198.6	191.8	22	7.2173	2.6969	0.9801	29.6552
76	26	191.8	185.5	14	8.0449	1.7908	0.9797	29.6573
77	10	204.0	195.4	24	6.9459	3.5076	0.9796	29.6581
78	26	191.5	184.8	15	8.0611	1.7569	0.9794	29.6592
79	26	191.7	184.5	14	8.0467	1.7424	0.9793	29.6597
80	26	191.1	184.4	14	8.0406	1.7653	0.9788	29.6623
81	26	191.7	183.6	15	8.0903	1.7245	0.9784	29.6647
82	26	191.4	185.0	14	8.0564	1.7146	0.9783	29.6652
83	15	204.1	197.4	26	7.1340	2.9267	0.9782	29.6655
84	14	203.2	194.8	23	7.0423	3.1485	0.9782	29.6655
85	26	191.8	184.9	14	8.0411	1.7639	0.9779	29.6671
86	26	191.1	184.4	14	7.9938	1.7982	0.9778	29.6677
87	23	193.8	186.2	17	7.7163	1.9018	0.9777	29.6681
88	25	197.5	189.9	18	7.9808	1.8345	0.9774	29.6699
89	17	197.9	191.2	25	7.2383	2.5837	0.9774	29.6699
90	19	198.3	191.5	20	7.3513	2.4161	0.9774	29.6700
91	26	191.5	184.6	14	8.0382	1.7892	0.9765	29.6747
92	17	198.4	190.4	23	7.1662	2.4844	0.9765	29.6747
93	15	201.1	194.4	23	7.1257	2.7791	0.9763	29.6759
94	19	196.0	188.9	17	7.3101	2.1329	0.9760	29.6772
95	12	206.5	200.7	28	6.9861	3.2060	0.9760	29.6776
96	26	197.4	190.1	17	8.0191	1.7816	0.9756	29.6793
97	26	191.8	184.7	14	8.0300	1.7494	0.9756	29.6797
98	13	201.6	194.1	22	7.0049	2.9145	0.9755	29.6801
99	15	202.5	193.9	22	6.9718	2.5972	0.9753	29.6809
100	25	192.4	184.7	14	7.9350	1.8393	0.9749	29.6831
101	24	192.7	186.0	15	7.8256	1.8822	0.9749	29.6835
102	10	205.5	198.0	26	6.9184	3.5365	0.9745	29.6855
103	25	192.9	185.7	14	7.9438	1.8308	0.9740	29.6881
104	26	191.6	182.4	14	8.0538	1.7296	0.9737	29.6899
105	26	192.6	184.8	15	8.0696	1.7057	0.9725	29.6963
106	26	191.1	183.5	14	8.0368	1.7468	0.9723	29.6974
107	26	191.8	184.8	14	8.0317	1.7492	0.9718	29.7001
108	26	191.2	183.1	14	8.0509	1.7106	0.9716	29.7014
109	9	204.9	197.2	24	6.8425	3.8757	0.9713	29.7026
110	11	206.0	196.9	25	6.9182	3.1148	0.9711	29.7038
111	25	192.3	185.8	14	7.9116	1.7958	0.9711	29.7039
112	26	192.0	185.2	14	8.0644	1.7084	0.9710	29.7044
113	26	191.4	184.5	14	8.0441	1.7284	0.9708	29.7052
114	26	191.6	184.0	15	8.0120	1.7888	0.9705	29.7069
115	26	191.8	184.3	14	8.0466	1.7054	0.9704	29.7078
116	26	191.4	184.3	14	8.0281	1.7795	0.9702	29.7087
117	24	193.7	186.2	16	7.8403	1.8424	0.9701	29.7091
118	26	191.6	185.3	14	8.0521	1.7012	0.9701	29.7092
119	7	207.3	200.2	27	6.9027	3.8451	0.9699	29.7103
120	26	190.8	184.0	14	8.0619	1.6967	0.9696	29.7119
121	22	195.4	187.8	15	7.7133	2.1105	0.9694	29.7129
122	22	195.2	187.8	16	7.7039	2.0898	0.9689	29.7156
123	11	207.6	200.9	27	6.8753	3.2396	0.9685	29.7181
124	26	192.8	184.8	16	8.0084	1.7934	0.9683	29.7187
125	26	191.5	184.7	14	8.0492	1.6851	0.9681	29.7200
126	26	191.5	180.6	14	8.0413	1.7266	0.9680	29.7208
127	9	207.7	200.9	27	6.8321	3.4453	0.9679	29.7210
128	26	191.7	182.5	14	8.0380	1.7378	0.9678	29.7218
129	9	207.1	200.7	25	6.8262	3.6707	0.9676	29.7226
130	16	200.1	193.3	22	7.1464	2.5472	0.9673	29.7245
131	22	195.4	188.4	17	7.6524	2.0485	0.9673	29.7245
132	26	191.3	183.0	14	8.0259	1.7735	0.9671	29.7254
133	26	191.0	180.4	14	8.0350	1.7132	0.9668	29.7273
134	19	197.5	189.7	16	7.3029	2.2431	0.9664	29.7294
135	26	191.4	183.4	14	8.0470	1.6999	0.9663	29.7297
136	26	191.9	183.4	14	8.0266	1.7683	0.9661	29.7310
137	14	206.4	200.6	26	6.9561	2.6593	0.9654	29.7343
138	26	191.4	184.7	14	8.0257	1.7590	0.9654	29.7346
139	26	192.0	181.9	14	8.0119	1.7609	0.9646	29.7388
140	26	192.2	183.8	14	8.0203	1.7504	0.9646	29.7391
141	18	197.2	188.4	20	7.2376	2.3492	0.9641	29.7416
142	26	191.8	184.5	14	8.0195	1.7561	0.9641	29.7418
143	26	191.4	183.9	14	8.0434	1.6811	0.9635	29.7446
144	26	193.1	183.5	14	8.0324	1.7221	0.9633	29.7461
145	26	191.5	184.6	14	8.0425	1.7024	0.9627	29.7494
146	26	191.1	184.3	14	8.0175	1.7241	0.9622	29.7517
147	10	206.4	198.9	23	6.7208	3.0271	0.9621	29.7526
148	26	191.9	182.8	16	7.9990	1.7700	0.9619	29.7532
149	26	191.0	183.6	14	8.0136	1.7538	0.9618	29.7540
150	17	202.9	196.1	21	7.0791	2.2522	0.9617	29.7547
151	21	196.9	189.3	18	7.6092	2.0917	0.9614	29.7563
152	26	192.2	183.7	14	8.0075	1.7631	0.9608	29.7596
153	26	191.8	182.3	15	8.0352	1.7024	0.9605	29.7611
154	13	205.0	196.3	26	6.9397	2.7721	0.9603	29.7621
155	26	197.3	190.0	18	8.0118	1.7115	0.9602	29.7626
156	20	198.6	190.7	19	7.4433	2.1316	0.9599	29.7645
157	26	191.5	184.4	14	8.0455	1.6745	0.9593	29.7673
158	20	196.2	188.3	24	7.4641	2.0953	0.9591	29.7685
159	26	191.3	183.8	14	8.0321	1.6949	0.9589	29.7696
160	25	191.7	185.3	13	7.9278	1.7833	0.9585	29.7719
161	22	193.6	186.5	16	7.6610	1.9952	0.9584	29.7725
162	20	195.4	187.8	17	7.4846	2.0689	0.9583	29.7729
163	26	191.4	183.4	14	8.0364	1.6937	0.9582	29.7737
164	26	191.4	184.1	15	8.0266	1.7064	0.9576	29.7765
165	26	191.8	183.4	14	8.0143	1.6797	0.9575	29.7774
166	15	204.6	196.2	21	7.0538	2.5663	0.9573	29.7784
167	26	191.5	184.4	14	8.0464	1.6685	0.9573	29.7785
168	26	191.8	182.0	14	8.0422	1.6772	0.9569	29.7804
169	26	192.3	183.1	14	8.0323	1.6762	0.9566	29.7819
170	24	192.4	185.7	15	7.8233	1.8541	0.9564	29.7829
171	23	193.6	185.1	17	7.7311	1.9016	0.9556	29.7874
172	25	192.4	184.4	13	7.9189	1.7778	0.9555	29.7878
173	26	191.7	184.0	14	8.0394	1.6733	0.9554	29.7885
174	26	191.1	184.2	14	8.0172	1.6571	0.9552	29.7895
175	24	192.5	186.1	16	7.8168	1.8288	0.9552	29.7896
176	26	191.6	181.9	14	8.0010	1.7134	0.9544	29.7936
177	21	197.1	189.7	18	7.4965	2.0140	0.9532	29.8001
178	13	205.0	197.4	27	6.9266	2.7815	0.9521	29.8065
179	26	190.6	181.8	14	8.0314	1.6562	0.9509	29.8125
180	20	201.3	193.6	19	7.4296	2.1264	0.9509	29.8126
