SubcID,IsRoad,Area,Width,Mode,DisPointID,Partition
298,0,4.9,2.2,0,86,7
299,0,3.8,1.9,0,412,14
300,0,2.8,1.7,0,62,22
301,0,4.6,2.1,0,78,22
302,0,27.3,5.2,0,412,14
303,0,45.9,6.8,0,393,16
304,0,10.4,3.2,0,82,8
305,0,3.3,1.8,0,82,8
306,0,6.5,2.5,0,89,8
307,0,10.1,3.2,0,89,8
308,0,26.8,5.2,0,429,13
309,0,2.7,1.6,0,86,7
310,0,6.8,2.6,0,167,17
311,0,8.5,2.9,0,23,16
312,0,1.4,1.2,0,82,8
313,0,1.9,1.4,0,451,8
314,0,3.8,1.9,0,83,8
315,0,2.1,1.4,0,425,8
316,0,2.3,1.5,0,426,8
317,0,4.2,2.0,0,84,8
318,0,2.1,1.4,0,453,8
319,0,1.6,1.3,0,89,8
320,0,3.1,1.8,0,221,22
321,0,3.3,1.8,0,245,22
322,0,1.2,1.1,0,447,8
323,0,1.7,1.3,0,451,8
324,0,1.2,1.1,0,451,8
325,0,6.4,2.5,0,492,13
326,0,9.7,3.1,0,407,16
327,0,9.9,3.2,0,28,16
328,0,2.8,1.7,0,245,22
329,0,2.6,1.6,0,243,22
330,0,3.0,1.7,0,243,22
331,0,2.6,1.6,0,80,12
332,0,1.7,1.3,0,451,8
333,0,1.9,1.4,0,259,8
334,0,2.0,1.4,0,263,8
335,0,1.4,1.2,0,263,8
336,0,1.8,1.3,0,453,8
337,0,1.4,1.2,0,308,8
338,0,2.2,1.5,0,293,13
339,0,1.9,1.4,0,453,8
340,0,6.3,2.5,0,322,8
341,0,2.3,1.5,0,322,8
342,0,7.0,2.6,0,455,8
343,0,3.3,1.8,0,315,23
344,0,2.9,1.7,0,93,23
345,0,2.5,1.6,0,93,23
346,0,3.3,1.8,0,306,13
347,0,4.4,2.1,0,367,13
348,0,3.3,1.8,0,367,13
349,0,3.0,1.7,0,367,13
350,0,3.5,1.9,0,293,13
351,0,4.0,2.0,0,365,13
352,0,2.0,1.4,0,365,13
353,0,2.6,1.6,0,368,13
354,0,1.6,1.3,0,368,13
355,0,2.2,1.5,0,489,7
356,0,2.9,1.7,0,62,22
357,0,5.3,2.3,0,62,22
358,0,5.7,2.4,0,78,22
359,0,4.0,2.0,0,80,12
360,0,4.4,2.1,0,447,8
361,0,3.1,1.8,0,368,13
362,0,2.1,1.5,0,488,7
363,0,18.6,4.3,0,13,17
364,0,6.4,2.5,0,48,22
365,0,8.9,3.0,0,402,10
366,0,9.4,3.1,0,35,22
367,0,4.0,2.0,0,79,12
368,0,4.1,2.0,0,308,8
369,0,2.7,1.6,0,98,7
370,0,2.2,1.5,0,87,7
371,0,4.1,2.0,0,87,7
372,0,4.7,2.2,0,86,7
373,0,3.8,1.9,0,174,22
374,0,2.8,1.7,0,174,22
375,0,2.1,1.5,0,245,22
376,0,2.0,1.4,0,179,8
377,0,3.1,1.8,0,179,8
378,0,1.1,1.1,0,190,8
379,0,1.3,1.1,0,180,8
380,0,1.8,1.3,0,259,8
381,0,2.0,1.4,0,263,8
382,0,1.3,1.1,0,263,8
383,0,1.7,1.3,0,178,22
384,0,1.7,1.3,0,243,22
385,0,2.0,1.4,0,177,22
386,0,2.4,1.5,0,239,22
387,0,6.0,2.5,0,239,22
388,0,1.6,1.2,0,191,8
389,0,3.2,1.8,0,186,8
390,0,1.7,1.3,0,308,8
391,0,1.6,1.3,0,322,8
392,0,1.7,1.3,0,455,8
393,0,1.5,1.2,0,455,8
394,0,1.9,1.4,0,331,8
395,0,1.6,1.3,0,331,8
396,0,3.0,1.7,0,315,23
397,0,2.2,1.5,0,306,13
398,0,2.9,1.7,0,367,13
399,0,1.6,1.2,0,365,13
400,0,2.1,1.5,0,196,13
401,0,2.0,1.4,0,367,13
402,0,2.4,1.5,0,293,13
403,0,1.1,1.0,0,293,13
404,0,1.0,1.0,0,358,13
405,0,1.3,1.1,0,365,13
406,0,1.6,1.3,0,368,13
407,0,1.0,1.0,0,368,13
408,0,1.3,1.2,0,374,13
409,0,1.4,1.2,0,488,7
410,0,1.6,1.2,0,489,7
411,0,10.2,3.2,0,66,22
412,0,3.6,1.9,0,76,17
413,0,2.2,1.5,0,184,7
414,0,28.8,5.4,0,73,16
415,0,20.1,4.5,0,400,16
416,0,7.2,2.7,0,73,16
417,0,8.3,2.9,0,169,10
418,0,2.6,1.6,0,489,7
419,0,4.6,2.1,0,56,10
420,0,4.1,2.0,0,56,10
421,0,5.0,2.2,0,133,10
422,0,4.5,2.1,0,133,10
423,0,5.0,2.2,0,41,10
424,0,10.0,3.2,0,184,7
425,0,6.8,2.6,0,66,22
426,0,2.8,1.7,0,174,22
427,0,1.7,1.3,0,174,22
428,0,2.0,1.4,0,178,22
429,0,1.5,1.2,0,178,22
430,0,1.5,1.2,0,177,22
431,0,1.8,1.3,0,177,22
432,0,1.5,1.2,0,176,22
433,0,2.1,1.4,0,176,22
434,0,1.9,1.4,0,175,12
435,0,13.6,3.7,0,82,8
436,0,1.3,1.1,0,196,13
437,0,1.6,1.3,0,182,13
438,0,1.6,1.3,0,179,8
439,0,1.3,1.2,0,179,8
440,0,1.4,1.2,0,179,8
441,0,1.2,1.1,0,180,8
442,0,1.3,1.2,0,190,8
443,0,1.8,1.3,0,180,8
444,0,2.0,1.4,0,181,8
445,0,1.4,1.2,0,181,8
446,0,3.0,1.7,0,76,17
447,0,0.9,0.9,0,76,17
448,0,1.5,1.2,0,181,8
449,0,1.3,1.1,0,186,8
450,0,1.4,1.2,0,186,8
451,0,1.5,1.2,0,186,8
452,0,13.5,3.7,0,186,8
453,0,6.6,2.6,0,454,8
454,0,2.0,1.4,0,322,8
455,0,13.1,3.6,0,183,7
456,0,4.1,2.0,0,173,7
457,0,1.6,1.3,0,189,8
458,0,1.8,1.3,0,193,8
459,0,1.7,1.3,0,193,8
460,0,1.9,1.4,0,192,8
461,0,1.6,1.3,0,192,8
462,0,2.1,1.5,0,188,8
463,0,1.4,1.2,0,188,8
464,0,15.4,3.9,0,315,23
465,0,2.3,1.5,0,185,13
466,0,3.0,1.7,0,196,13
467,0,2.2,1.5,0,196,13
468,0,1.1,1.1,0,194,13
469,0,1.3,1.2,0,194,13
470,0,1.7,1.3,0,358,13
471,0,1.4,1.2,0,195,13
472,0,1.7,1.3,0,197,13
473,0,2.5,1.6,0,197,13
474,0,1.0,1.0,0,199,7
475,0,1.5,1.2,0,199,7
476,0,1.4,1.2,0,198,7
477,0,4.5,2.1,0,183,7
478,0,2.9,1.7,0,173,7
479,0,2.8,1.7,0,75,16
480,0,2.6,1.6,0,162,21
481,0,1.8,1.4,0,169,10
482,0,1.3,1.1,0,169,10
483,0,2.1,1.5,0,169,10
484,0,1.9,1.4,0,56,10
485,0,2.1,1.4,0,56,10
486,0,2.2,1.5,0,133,10
487,0,2.0,1.4,0,133,10
488,0,1.8,1.3,0,179,8
489,0,2.0,1.4,0,189,8
490,0,1.6,1.3,0,189,8
491,0,3.7,1.9,0,220,22
492,0,2.3,1.5,0,220,22
493,0,2.5,1.6,0,244,22
494,0,2.0,1.4,0,244,22
495,0,2.0,1.4,0,177,22
496,0,1.4,1.2,0,179,8
497,0,1.3,1.1,0,180,8
498,0,1.3,1.1,0,180,8
499,0,2.0,1.4,0,180,8
500,0,2.2,1.5,0,181,8
501,0,1.5,1.2,0,181,8
502,0,1.6,1.3,0,191,8
503,0,1.7,1.3,0,193,8
504,0,1.5,1.2,0,193,8
505,0,1.9,1.4,0,192,8
506,0,1.6,1.3,0,192,8
507,0,2.2,1.5,0,188,8
508,0,1.4,1.2,0,188,8
509,0,2.3,1.5,0,177,22
510,0,2.0,1.4,0,238,22
511,0,2.7,1.6,0,176,22
512,0,1.6,1.3,0,191,8
513,0,1.6,1.2,0,186,8
514,0,2.5,1.6,0,184,7
515,0,2.6,1.6,0,185,13
516,0,3.3,1.8,0,196,13
517,0,2.5,1.6,0,196,13
518,0,2.9,1.7,0,183,7
519,0,1.4,1.2,0,196,13
520,0,1.2,1.1,0,182,13
521,0,2.3,1.5,0,194,13
522,0,2.1,1.4,0,194,13
523,0,2.8,1.7,0,197,13
524,0,2.2,1.5,0,197,13
525,0,1.9,1.4,0,182,13
526,0,8.1,2.8,0,498,16
527,0,9.3,3.1,0,116,16
528,0,2.2,1.5,0,162,21
529,0,2.0,1.4,0,55,10
530,0,6.2,2.5,0,75,16
531,0,1.9,1.4,0,158,21
532,0,1.5,1.2,0,162,21
533,0,0.9,0.9,0,163,10
534,0,2.2,1.5,0,163,10
535,0,1.8,1.3,0,55,10
536,0,2.3,1.5,0,132,10
537,0,2.7,1.6,0,199,7
538,0,3.4,1.8,0,363,7
539,0,6.6,2.6,0,72,22
540,0,2.8,1.7,0,220,22
541,0,1.7,1.3,0,220,22
542,0,1.9,1.4,0,244,22
543,0,1.6,1.3,0,244,22
544,0,1.5,1.2,0,242,22
545,0,2.7,1.6,0,75,16
546,0,1.8,1.3,0,242,22
547,0,1.5,1.2,0,238,22
548,0,1.9,1.4,0,238,22
549,0,5.0,2.2,0,175,12
550,0,1.2,1.1,0,255,8
551,0,3.2,1.8,0,190,8
552,0,1.1,1.1,0,326,8
553,0,1.2,1.1,0,326,8
554,0,1.8,1.3,0,260,8
555,0,2.0,1.4,0,264,8
556,0,1.4,1.2,0,264,8
557,0,1.6,1.2,0,264,8
558,0,3.0,1.7,0,191,8
559,0,9.8,3.1,0,74,16
560,0,1.5,1.2,0,327,8
561,0,4.5,2.1,0,187,8
562,0,2.2,1.5,0,325,8
563,0,1.7,1.3,0,325,8
564,0,2.7,1.6,0,132,10
565,0,5.9,2.4,0,41,10
566,0,2.0,1.4,0,338,8
567,0,1.8,1.3,0,338,8
568,0,2.0,1.4,0,334,8
569,0,1.8,1.3,0,334,8
570,0,2.5,1.6,0,464,8
571,0,6.6,2.6,0,255,8
572,0,2.6,1.6,0,255,8
573,0,1.1,1.0,0,280,13
574,0,1.3,1.1,0,357,13
575,0,1.0,1.0,0,360,13
576,0,1.3,1.1,0,357,13
577,0,2.6,1.6,0,360,13
578,0,1.2,1.1,0,361,4
579,0,1.8,1.4,0,184,7
580,0,3.0,1.7,0,300,7
581,0,3.3,1.8,0,469,7
582,0,2.0,1.4,0,448,8
583,0,6.7,2.6,0,448,8
584,0,1.9,1.4,0,363,7
585,0,2.2,1.5,0,362,7
586,0,10.1,3.2,0,464,8
587,0,3.5,1.9,0,469,7
588,0,10.5,3.2,0,173,7
589,0,5.3,2.3,0,173,7
590,0,6.3,2.5,0,196,13
591,0,4.9,2.2,0,196,13
592,0,3.2,1.8,0,196,13
593,0,1.8,1.3,0,159,21
594,0,1.7,1.3,0,158,21
595,0,1.7,1.3,0,164,21
596,0,0.8,0.9,0,162,21
597,0,0.8,0.9,0,163,10
598,0,2.1,1.5,0,170,10
599,0,2.0,1.4,0,57,10
600,0,1.7,1.3,0,57,10
601,0,9.2,3.0,0,72,22
602,0,2.0,1.4,0,134,10
603,0,2.3,1.5,0,134,10
604,0,5.1,2.3,0,465,13
605,0,6.4,2.5,0,280,13
606,0,19.1,4.4,0,116,16
607,0,11.1,3.3,0,116,16
608,0,1.4,1.2,0,326,8
609,0,1.1,1.1,0,452,0
610,0,1.3,1.1,0,326,8
611,0,1.4,1.2,0,265,8
612,0,1.6,1.2,0,327,8
613,0,1.3,1.1,0,327,8
614,0,1.9,1.4,0,309,8
615,0,6.9,2.6,0,498,16
616,0,3.3,1.8,0,220,22
617,0,2.4,1.5,0,220,22
618,0,2.5,1.6,0,244,22
619,0,2.0,1.4,0,244,22
620,0,2.1,1.5,0,242,22
621,0,1.8,1.4,0,238,22
622,0,2.6,1.6,0,238,22
623,0,1.7,1.3,0,448,8
624,0,2.3,1.5,0,255,8
625,0,1.1,1.0,0,280,13
626,0,0.8,0.9,0,360,13
627,0,1.2,1.1,0,357,13
628,0,1.2,1.1,0,342,13
629,0,1.5,1.2,0,361,4
630,0,2.3,1.5,0,325,8
631,0,2.0,1.4,0,325,8
632,0,2.2,1.5,0,338,8
633,0,1.3,1.1,0,481,7
634,0,1.1,1.0,0,297,7
635,0,2.0,1.4,0,338,8
636,0,2.3,1.5,0,334,8
637,0,2.0,1.4,0,334,8
638,0,2.7,1.6,0,464,8
639,0,4.3,2.1,0,464,8
640,0,6.8,2.6,0,403,21
641,0,3.4,1.8,0,297,7
642,0,3.7,1.9,0,469,7
643,0,5.5,2.3,0,30,21
644,0,1.5,1.2,0,159,21
645,0,1.5,1.2,0,162,21
646,0,0.7,0.9,0,164,21
647,0,0.7,0.9,0,170,10
648,0,1.9,1.4,0,170,10
649,0,1.8,1.3,0,57,10
650,0,1.6,1.3,0,57,10
651,0,9.8,3.1,0,469,7
652,0,32.5,5.7,0,485,7
653,0,1.9,1.4,0,134,10
654,0,7.5,2.7,0,42,10
655,0,3.0,1.7,0,277,4
656,0,5.9,2.4,0,255,8
657,0,1.4,1.2,0,256,0
658,0,2.8,1.7,0,326,8
659,0,1.2,1.1,0,452,0
660,0,0.9,1.0,0,261,0
661,0,1.1,1.0,0,261,0
662,0,1.2,1.1,0,261,0
663,0,1.2,1.1,0,265,8
664,0,1.3,1.1,0,265,8
665,0,1.2,1.1,0,328,8
666,0,1.3,1.1,0,448,8
667,0,1.4,1.2,0,448,8
668,0,5.7,2.4,0,448,8
669,0,7.7,2.8,0,465,13
670,0,2.9,1.7,0,343,4
671,0,5.9,2.4,0,280,13
672,0,1.1,1.0,0,341,4
673,0,0.9,0.9,0,342,13
674,0,1.2,1.1,0,342,13
675,0,1.1,1.1,0,342,13
676,0,1.4,1.2,0,344,13
677,0,3.1,1.8,0,346,4
678,0,3.2,1.8,0,346,4
679,0,10.6,3.3,0,72,22
680,0,2.1,1.5,0,215,22
681,0,2.2,1.5,0,232,22
682,0,1.8,1.3,0,232,22
683,0,4.1,2.0,0,231,22
684,0,1.9,1.4,0,231,22
685,0,3.9,2.0,0,345,4
686,0,1.2,1.1,0,481,7
687,0,1.0,1.0,0,484,7
688,0,1.7,1.3,0,230,22
689,0,7.9,2.8,0,424,11
690,0,7.0,2.7,0,314,8
691,0,1.6,1.3,0,324,8
692,0,1.8,1.3,0,337,8
693,0,1.7,1.3,0,337,8
694,0,1.9,1.4,0,333,8
695,0,1.6,1.3,0,333,8
696,0,2.2,1.5,0,316,4
697,0,9.4,3.1,0,316,4
698,0,0.6,0.8,0,262,0
699,0,0.6,0.8,0,266,0
700,0,1.3,1.2,0,265,8
701,0,0.4,0.7,0,310,8
702,0,1.6,1.3,0,310,8
703,0,1.7,1.3,0,30,21
704,0,3.0,1.7,0,159,21
705,0,1.4,1.2,0,159,21
706,0,1.3,1.1,0,164,21
707,0,3.5,1.9,0,171,10
708,0,3.4,1.8,0,58,10
709,0,3.2,1.8,0,135,10
710,0,3.7,1.9,0,257,0
711,0,4.7,2.2,0,262,0
712,0,5.8,2.4,0,302,4
713,0,2.2,1.5,0,277,4
714,0,3.4,1.9,0,278,4
715,0,3.9,2.0,0,341,4
716,0,0.9,0.9,0,350,4
717,0,2.5,1.6,0,344,13
718,0,1.5,1.2,0,345,4
719,0,2.4,1.6,0,481,7
720,0,2.4,1.5,0,297,7
721,0,1.8,1.3,0,215,22
722,0,1.9,1.4,0,232,22
723,0,1.7,1.3,0,231,22
724,0,1.4,1.2,0,230,22
725,0,0.6,0.8,0,329,0
726,0,1.1,1.0,0,215,22
727,0,3.3,1.8,0,231,22
728,0,1.4,1.2,0,324,8
729,0,1.6,1.3,0,337,8
730,0,1.5,1.2,0,337,8
731,0,1.7,1.3,0,333,8
732,0,1.6,1.3,0,160,21
733,0,1.6,1.3,0,165,21
734,0,2.0,1.4,0,409,10
735,0,1.9,1.4,0,58,10
736,0,4.2,2.0,0,136,10
737,0,1.8,1.3,0,333,8
738,0,0.9,1.0,0,165,21
739,0,1.4,1.2,0,262,0
740,0,0.9,1.0,0,266,0
741,0,1.5,1.2,0,330,0
742,0,1.2,1.1,0,330,0
743,0,1.6,1.2,0,310,8
744,0,1.6,1.3,0,262,0
745,0,2.8,1.7,0,310,8
746,0,1.3,1.1,0,468,4
747,0,1.1,1.0,0,468,4
748,0,1.4,1.2,0,348,4
749,0,1.4,1.2,0,348,4
750,0,1.7,1.3,0,286,4
751,0,1.5,1.2,0,287,4
752,0,1.2,1.1,0,484,7
753,0,2.0,1.4,0,258,0
754,0,8.0,2.8,0,302,4
755,0,5.7,2.4,0,32,21
756,0,1.6,1.3,0,160,21
757,0,1.5,1.2,0,161,21
758,0,1.5,1.2,0,166,21
759,0,1.9,1.4,0,409,10
760,0,1.8,1.3,0,59,10
761,0,1.6,1.3,0,59,10
762,0,1.9,1.4,0,135,10
763,0,1.8,1.3,0,135,10
764,0,7.0,2.7,0,44,10
765,0,4.2,2.1,0,69,22
766,0,2.8,1.7,0,216,22
767,0,2.6,1.6,0,235,22
768,0,2.1,1.4,0,235,22
769,0,2.0,1.4,0,234,22
770,0,2.3,1.5,0,234,22
771,0,2.0,1.4,0,233,22
772,0,1.8,1.3,0,216,22
773,0,1.9,1.4,0,339,0
774,0,1.7,1.3,0,329,0
