SubcID,IsRoad,Area,Width,Mode,DisPointID,Partition
296,0,4.1,2.0,1,435,3
297,0,4.1,2.0,1,435,3
298,0,4.9,2.2,1,86,14
299,0,3.8,1.9,1,412,14
300,0,2.8,1.7,1,62,5
301,0,4.6,2.1,1,78,20
302,0,27.3,5.2,1,412,14
303,0,45.9,6.8,1,393,4
304,0,10.4,3.2,1,82,16
305,0,3.3,1.8,1,82,16
306,0,6.5,2.5,1,89,16
307,0,10.1,3.2,1,89,16
308,0,26.8,5.2,1,429,19
309,0,2.7,1.6,1,86,14
310,0,6.8,2.6,1,167,17
311,0,8.5,2.9,1,29,17
312,0,1.4,1.2,1,82,16
313,0,1.9,1.4,1,451,16
314,0,3.8,1.9,1,83,16
315,0,2.1,1.4,1,425,16
316,0,2.3,1.5,1,426,16
317,0,4.2,2.0,1,426,16
318,0,2.1,1.4,1,453,16
319,0,1.6,1.3,1,89,16
320,0,3.1,1.8,1,221,5
321,0,3.3,1.8,1,422,5
322,0,1.2,1.1,1,447,16
323,0,1.7,1.3,1,451,16
324,0,1.2,1.1,1,451,16
325,0,6.4,2.5,1,492,10
326,0,9.7,3.1,1,13,4
327,0,9.9,3.2,1,167,17
328,0,2.8,1.7,1,245,5
329,0,2.6,1.6,1,243,5
330,0,3.0,1.7,1,81,20
331,0,2.6,1.6,1,239,20
332,0,1.7,1.3,1,451,16
333,0,1.9,1.4,1,259,16
334,0,2.0,1.4,1,263,16
335,0,1.4,1.2,1,263,16
336,0,1.8,1.3,1,453,16
337,0,1.4,1.2,1,308,16
338,0,2.2,1.5,1,94,9
339,0,1.9,1.4,1,453,16
340,0,6.3,2.5,1,322,16
341,0,2.3,1.5,1,322,16
342,0,7.0,2.6,1,455,16
343,0,3.3,1.8,1,315,10
344,0,2.9,1.7,1,331,10
345,0,2.5,1.6,1,331,10
346,0,3.3,1.8,1,88,10
347,0,4.4,2.1,1,367,10
348,0,3.3,1.8,1,96,9
349,0,3.0,1.7,1,367,10
350,0,3.5,1.9,1,293,10
351,0,4.0,2.0,1,365,9
352,0,2.0,1.4,1,365,9
353,0,2.6,1.6,1,368,3
354,0,1.6,1.3,1,97,3
355,0,2.2,1.5,1,489,3
356,0,2.9,1.7,1,62,5
357,0,5.3,2.3,1,62,5
358,0,5.7,2.4,1,78,20
359,0,4.0,2.0,1,80,20
360,0,4.4,2.1,1,447,16
361,0,3.1,1.8,1,368,3
362,0,2.1,1.5,1,488,3
363,0,18.6,4.3,1,118,4
364,0,6.4,2.5,1,48,5
365,0,8.9,3.0,1,402,7
366,0,9.4,3.1,1,35,5
367,0,4.0,2.0,1,79,16
368,0,4.1,2.0,1,308,16
369,0,2.7,1.6,1,489,3
370,0,2.2,1.5,1,87,3
371,0,4.1,2.0,1,87,3
372,0,4.7,2.2,1,86,14
373,0,3.8,1.9,1,174,5
374,0,2.8,1.7,1,174,5
375,0,2.1,1.5,1,178,5
376,0,2.0,1.4,1,447,16
377,0,3.1,1.8,1,190,16
378,0,1.1,1.1,1,190,16
379,0,1.3,1.1,1,259,16
380,0,1.8,1.3,1,259,16
381,0,2.0,1.4,1,263,16
382,0,1.3,1.1,1,263,16
383,0,1.7,1.3,1,178,5
384,0,1.7,1.3,1,243,5
385,0,2.0,1.4,1,177,5
386,0,2.4,1.5,1,239,20
387,0,6.0,2.5,1,239,20
388,0,1.6,1.2,1,191,16
389,0,3.2,1.8,1,186,16
390,0,1.7,1.3,1,308,16
391,0,1.6,1.3,1,189,16
392,0,1.7,1.3,1,455,16
393,0,1.5,1.2,1,455,16
394,0,1.9,1.4,1,331,10
395,0,1.6,1.3,1,331,10
396,0,3.0,1.7,1,315,10
397,0,2.2,1.5,1,306,10
398,0,2.9,1.7,1,367,10
399,0,1.6,1.2,1,195,1
400,0,2.1,1.5,1,367,10
401,0,2.0,1.4,1,367,10
402,0,2.4,1.5,1,293,10
403,0,1.1,1.0,1,293,10
404,0,1.0,1.0,1,358,9
405,0,1.3,1.1,1,365,9
406,0,1.6,1.3,1,368,3
407,0,1.0,1.0,1,368,3
408,0,1.3,1.2,1,374,3
409,0,1.4,1.2,1,488,3
410,0,1.6,1.2,1,489,3
411,0,10.2,3.2,1,66,5
412,0,3.6,1.9,1,76,17
413,0,2.2,1.5,1,184,3
414,0,28.8,5.4,1,389,4
415,0,20.1,4.5,1,400,17
416,0,7.2,2.7,1,73,4
417,0,8.3,2.9,1,169,7
418,0,2.6,1.6,1,198,3
419,0,4.6,2.1,1,56,5
420,0,4.1,2.0,1,56,5
421,0,5.0,2.2,1,133,7
422,0,4.5,2.1,1,133,7
423,0,5.0,2.2,1,41,7
424,0,10.0,3.2,1,184,3
425,0,6.8,2.6,1,66,5
426,0,2.8,1.7,1,174,5
427,0,1.7,1.3,1,174,5
428,0,2.0,1.4,1,178,5
429,0,1.5,1.2,1,178,5
430,0,1.5,1.2,1,177,5
431,0,1.8,1.3,1,177,5
432,0,1.5,1.2,1,176,5
433,0,2.1,1.4,1,176,5
434,0,1.9,1.4,1,175,16
435,0,13.6,3.7,1,82,16
436,0,1.3,1.1,1,196,10
437,0,1.6,1.3,1,182,10
438,0,1.6,1.3,1,179,16
439,0,1.3,1.2,1,179,16
440,0,1.4,1.2,1,190,16
441,0,1.2,1.1,1,180,16
442,0,1.3,1.2,1,190,16
443,0,1.8,1.3,1,180,16
444,0,2.0,1.4,1,181,16
445,0,1.4,1.2,1,181,16
446,0,3.0,1.7,1,76,17
447,0,0.9,0.9,1,76,17
448,0,1.5,1.2,1,181,16
449,0,1.3,1.1,1,186,16
450,0,1.4,1.2,1,186,16
451,0,1.5,1.2,1,186,16
452,0,13.5,3.7,1,186,16
453,0,6.6,2.6,1,187,16
454,0,2.0,1.4,1,322,16
455,0,13.1,3.6,1,413,14
456,0,4.1,2.0,1,173,14
457,0,1.6,1.3,1,189,16
458,0,1.8,1.3,1,193,16
459,0,1.7,1.3,1,193,16
460,0,1.9,1.4,1,192,10
461,0,1.6,1.3,1,192,10
462,0,2.1,1.5,1,188,10
463,0,1.4,1.2,1,188,10
464,0,15.4,3.9,1,315,10
465,0,2.3,1.5,1,185,10
466,0,3.0,1.7,1,196,10
467,0,2.2,1.5,1,196,10
468,0,1.1,1.1,1,194,1
469,0,1.3,1.2,1,194,1
470,0,1.7,1.3,1,194,1
471,0,1.4,1.2,1,195,1
472,0,1.7,1.3,1,197,3
473,0,2.5,1.6,1,197,3
474,0,1.0,1.0,1,199,3
475,0,1.5,1.2,1,199,3
476,0,1.4,1.2,1,198,3
477,0,4.5,2.1,1,183,14
478,0,2.9,1.7,1,173,14
479,0,2.8,1.7,1,75,17
480,0,2.6,1.6,1,162,7
481,0,1.8,1.4,1,169,7
482,0,1.3,1.1,1,169,7
483,0,2.1,1.5,1,169,7
484,0,1.9,1.4,1,56,5
485,0,2.1,1.4,1,56,5
486,0,2.2,1.5,1,133,7
487,0,2.0,1.4,1,133,7
488,0,1.8,1.3,1,179,16
489,0,2.0,1.4,1,189,16
490,0,1.6,1.3,1,189,16
491,0,3.7,1.9,1,174,5
492,0,2.3,1.5,1,220,5
493,0,2.5,1.6,1,244,5
494,0,2.0,1.4,1,244,5
495,0,2.0,1.4,1,177,5
496,0,1.4,1.2,1,179,16
497,0,1.3,1.1,1,180,16
498,0,1.3,1.1,1,180,16
499,0,2.0,1.4,1,180,16
500,0,2.2,1.5,1,181,16
501,0,1.5,1.2,1,181,16
502,0,1.6,1.3,1,191,16
503,0,1.7,1.3,1,193,16
504,0,1.5,1.2,1,193,16
505,0,1.9,1.4,1,192,10
506,0,1.6,1.3,1,192,10
507,0,2.2,1.5,1,188,10
508,0,1.4,1.2,1,188,10
509,0,2.3,1.5,1,242,5
510,0,2.0,1.4,1,176,5
511,0,2.7,1.6,1,238,5
512,0,1.6,1.3,1,191,16
513,0,1.6,1.2,1,186,16
514,0,2.5,1.6,1,184,3
515,0,2.6,1.6,1,185,10
516,0,3.3,1.8,1,196,10
517,0,2.5,1.6,1,196,10
518,0,2.9,1.7,1,183,14
519,0,1.4,1.2,1,196,10
520,0,1.2,1.1,1,182,10
521,0,2.3,1.5,1,194,1
522,0,2.1,1.4,1,194,1
523,0,2.8,1.7,1,195,1
524,0,2.2,1.5,1,495,3
525,0,1.9,1.4,1,182,10
526,0,8.1,2.8,1,74,17
527,0,9.3,3.1,1,73,4
528,0,2.2,1.5,1,162,7
529,0,2.0,1.4,1,55,7
530,0,6.2,2.5,1,20,17
531,0,1.9,1.4,1,158,22
532,0,1.5,1.2,1,162,7
533,0,0.9,0.9,1,163,7
534,0,2.2,1.5,1,163,7
535,0,1.8,1.3,1,55,7
536,0,2.3,1.5,1,132,7
537,0,2.7,1.6,1,495,3
538,0,3.4,1.8,1,363,18
539,0,6.6,2.6,1,66,5
540,0,2.8,1.7,1,220,5
541,0,1.7,1.3,1,220,5
542,0,1.9,1.4,1,244,5
543,0,1.6,1.3,1,244,5
544,0,1.5,1.2,1,242,5
545,0,2.7,1.6,1,75,17
546,0,1.8,1.3,1,242,5
547,0,1.5,1.2,1,238,5
548,0,1.9,1.4,1,238,5
549,0,5.0,2.2,1,424,5
550,0,1.2,1.1,1,255,16
551,0,3.2,1.8,1,326,16
552,0,1.1,1.1,1,326,16
553,0,1.2,1.1,1,326,16
554,0,1.8,1.3,1,260,16
555,0,2.0,1.4,1,264,16
556,0,1.4,1.2,1,264,16
557,0,1.6,1.2,1,327,16
558,0,3.0,1.7,1,327,16
559,0,9.8,3.1,1,11,17
560,0,1.5,1.2,1,448,16
561,0,4.5,2.1,1,187,16
562,0,2.2,1.5,1,325,16
563,0,1.7,1.3,1,325,16
564,0,2.7,1.6,1,132,7
565,0,5.9,2.4,1,41,7
566,0,2.0,1.4,1,338,16
567,0,1.8,1.3,1,338,16
568,0,2.0,1.4,1,334,10
569,0,1.8,1.3,1,334,10
570,0,2.5,1.6,1,464,10
571,0,6.6,2.6,1,255,16
572,0,2.6,1.6,1,255,16
573,0,1.1,1.0,1,280,1
574,0,1.3,1.1,1,357,1
575,0,1.0,1.0,1,360,1
576,0,1.3,1.1,1,360,1
577,0,2.6,1.6,1,361,1
578,0,1.2,1.1,1,361,1
579,0,1.8,1.4,1,300,18
580,0,3.0,1.7,1,300,18
581,0,3.3,1.8,1,469,18
582,0,2.0,1.4,1,448,16
583,0,6.7,2.6,1,448,16
584,0,1.9,1.4,1,363,18
585,0,2.2,1.5,1,362,18
586,0,10.1,3.2,1,464,10
587,0,3.5,1.9,1,469,18
588,0,10.5,3.2,1,173,14
589,0,5.3,2.3,1,173,14
590,0,6.3,2.5,1,196,10
591,0,4.9,2.2,1,196,10
592,0,3.2,1.8,1,196,10
593,0,1.8,1.3,1,159,22
594,0,1.7,1.3,1,158,22
595,0,1.7,1.3,1,162,7
596,0,0.8,0.9,1,163,7
597,0,0.8,0.9,1,163,7
598,0,2.1,1.5,1,170,7
599,0,2.0,1.4,1,55,7
600,0,1.7,1.3,1,55,7
601,0,9.2,3.0,1,72,5
602,0,2.0,1.4,1,132,7
603,0,2.3,1.5,1,134,7
604,0,5.1,2.3,1,465,10
605,0,6.4,2.5,1,280,1
606,0,19.1,4.4,1,73,4
607,0,11.1,3.3,1,116,17
608,0,1.4,1.2,1,255,16
609,0,1.1,1.1,1,452,16
610,0,1.3,1.1,1,261,16
611,0,1.4,1.2,1,264,16
612,0,1.6,1.2,1,328,16
613,0,1.3,1.1,1,327,16
614,0,1.9,1.4,1,309,16
615,0,6.9,2.6,1,498,17
616,0,3.3,1.8,1,220,5
617,0,2.4,1.5,1,220,5
618,0,2.5,1.6,1,244,5
619,0,2.0,1.4,1,244,5
620,0,2.1,1.5,1,242,5
621,0,1.8,1.4,1,238,5
622,0,2.6,1.6,1,238,5
623,0,1.7,1.3,1,309,16
624,0,2.3,1.5,1,255,16
625,0,1.1,1.0,1,341,1
626,0,0.8,0.9,1,360,1
627,0,1.2,1.1,1,342,1
628,0,1.2,1.1,1,342,1
629,0,1.5,1.2,1,361,1
630,0,2.3,1.5,1,325,16
631,0,2.0,1.4,1,325,16
632,0,2.2,1.5,1,338,16
633,0,1.3,1.1,1,362,18
634,0,1.1,1.0,1,297,18
635,0,2.0,1.4,1,338,16
636,0,2.3,1.5,1,334,10
637,0,2.0,1.4,1,334,10
638,0,2.7,1.6,1,464,10
639,0,4.3,2.1,1,464,10
640,0,6.8,2.6,1,20,17
641,0,3.4,1.8,1,300,18
642,0,3.7,1.9,1,469,18
643,0,5.5,2.3,1,403,22
644,0,1.5,1.2,1,159,22
645,0,1.5,1.2,1,164,7
646,0,0.7,0.9,1,170,7
647,0,0.7,0.9,1,170,7
648,0,1.9,1.4,1,170,7
649,0,1.8,1.3,1,57,7
650,0,1.6,1.3,1,57,7
651,0,9.8,3.1,1,469,18
652,0,32.5,5.7,1,485,18
653,0,1.9,1.4,1,134,7
654,0,7.5,2.7,1,42,7
655,0,3.0,1.7,1,343,1
656,0,5.9,2.4,1,255,16
657,0,1.4,1.2,1,256,16
658,0,2.8,1.7,1,326,16
659,0,1.2,1.1,1,256,16
660,0,0.9,1.0,1,261,16
661,0,1.1,1.0,1,261,16
662,0,1.2,1.1,1,261,16
663,0,1.2,1.1,1,265,16
664,0,1.3,1.1,1,265,16
665,0,1.2,1.1,1,327,16
666,0,1.3,1.1,1,309,16
667,0,1.4,1.2,1,448,16
668,0,5.7,2.4,1,448,16
669,0,7.7,2.8,1,465,10
670,0,2.9,1.7,1,343,1
671,0,5.9,2.4,1,277,1
672,0,1.1,1.0,1,357,1
673,0,0.9,0.9,1,342,1
674,0,1.2,1.1,1,360,1
675,0,1.1,1.1,1,342,1
676,0,1.4,1.2,1,361,1
677,0,3.1,1.8,1,346,1
678,0,3.2,1.8,1,364,18
679,0,10.6,3.3,1,68,7
680,0,2.1,1.5,1,215,7
681,0,2.2,1.5,1,232,7
682,0,1.8,1.3,1,232,7
683,0,4.1,2.0,1,231,7
684,0,1.9,1.4,1,231,7
685,0,3.9,2.0,1,363,18
686,0,1.2,1.1,1,481,18
687,0,1.0,1.0,1,484,18
688,0,1.7,1.3,1,230,5
689,0,7.9,2.8,1,228,5
690,0,7.0,2.7,1,314,16
691,0,1.6,1.3,1,324,16
692,0,1.8,1.3,1,337,16
693,0,1.7,1.3,1,337,16
694,0,1.9,1.4,1,333,16
695,0,1.6,1.3,1,333,16
696,0,2.2,1.5,1,316,16
697,0,9.4,3.1,1,316,16
698,0,0.6,0.8,1,262,8
699,0,0.6,0.8,1,265,16
700,0,1.3,1.2,1,265,16
701,0,0.4,0.7,1,310,16
702,0,1.6,1.3,1,309,16
703,0,1.7,1.3,1,31,22
704,0,3.0,1.7,1,159,22
705,0,1.4,1.2,1,159,22
706,0,1.3,1.1,1,165,7
707,0,3.5,1.9,1,58,7
708,0,3.4,1.8,1,58,7
709,0,3.2,1.8,1,42,7
710,0,3.7,1.9,1,257,16
711,0,4.7,2.2,1,329,8
712,0,5.8,2.4,1,343,1
713,0,2.2,1.5,1,277,1
714,0,3.4,1.9,1,347,1
715,0,3.9,2.0,1,342,1
716,0,0.9,0.9,1,350,1
717,0,2.5,1.6,1,344,1
718,0,1.5,1.2,1,345,18
719,0,2.4,1.6,1,479,18
720,0,2.4,1.5,1,297,18
721,0,1.8,1.3,1,215,7
722,0,1.9,1.4,1,232,7
723,0,1.7,1.3,1,231,7
724,0,1.4,1.2,1,230,5
725,0,0.6,0.8,1,257,16
726,0,1.1,1.0,1,215,7
727,0,3.3,1.8,1,231,7
728,0,1.4,1.2,1,324,16
729,0,1.6,1.3,1,337,16
730,0,1.5,1.2,1,337,16
731,0,1.7,1.3,1,333,16
732,0,1.6,1.3,1,160,22
733,0,1.6,1.3,1,165,7
734,0,2.0,1.4,1,409,7
735,0,1.9,1.4,1,58,7
736,0,4.2,2.0,1,58,7
737,0,1.8,1.3,1,333,16
738,0,0.9,1.0,1,171,7
739,0,1.4,1.2,1,262,8
740,0,0.9,1.0,1,266,16
741,0,1.5,1.2,1,330,16
742,0,1.2,1.1,1,330,16
743,0,1.6,1.2,1,310,16
744,0,1.6,1.3,1,262,8
745,0,2.8,1.7,1,310,16
746,0,1.3,1.1,1,347,1
747,0,1.1,1.0,1,468,1
748,0,1.4,1.2,1,348,1
749,0,1.4,1.2,1,348,1
750,0,1.7,1.3,1,286,1
751,0,1.5,1.2,1,287,18
752,0,1.2,1.1,1,484,18
753,0,2.0,1.4,1,258,8
754,0,8.0,2.8,1,349,1
755,0,5.7,2.4,1,31,22
756,0,1.6,1.3,1,161,7
757,0,1.5,1.2,1,160,22
758,0,1.5,1.2,1,166,7
759,0,1.9,1.4,1,409,7
760,0,1.8,1.3,1,59,7
761,0,1.6,1.3,1,59,7
762,0,1.9,1.4,1,136,7
763,0,1.8,1.3,1,136,7
764,0,7.0,2.7,1,44,7
765,0,4.2,2.1,1,69,7
766,0,2.8,1.7,1,216,7
767,0,2.6,1.6,1,235,7
768,0,2.1,1.4,1,235,7
769,0,2.0,1.4,1,234,7
770,0,2.3,1.5,1,234,7
771,0,2.0,1.4,1,233,5
772,0,1.8,1.3,1,216,7
773,0,1.9,1.4,1,339,8
774,0,1.7,1.3,1,329,8
